codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00068,00069,00001,00005,00009,00066,00072,00070,00071
06,001,SAN FERNANDO,02225,057487,0,0,35,13,0,3,124,87,3,6,2,4
06,001,SAN FERNANDO,02225,057488,0,0,5,23,1,12,146,68,0,8,1,2
06,001,SAN FERNANDO,02225,057489,0,0,21,9,0,1,174,47,0,3,0,0
06,001,SAN FERNANDO,02225,057490,0,0,25,19,1,7,138,60,1,0,0,11
06,001,SAN FERNANDO,02225,057491,0,0,0,12,1,6,158,69,4,0,0,4
06,001,SAN FERNANDO,02225,057492,0,0,13,12,0,8,145,62,0,0,1,6
06,001,SAN FERNANDO,02225,057493,0,0,26,14,2,11,128,68,1,4,0,1
06,001,SAN FERNANDO,02225,057494,0,0,23,16,2,6,150,65,0,6,1,3
06,001,SAN FERNANDO,02225,057495,0,0,22,16,0,5,139,65,0,5,1,2
06,001,SAN FERNANDO,02225,057496,0,0,24,18,0,7,146,64,1,3,1,4
06,001,SAN FERNANDO,02226,057497,0,0,27,12,2,5,156,38,1,5,0,4
06,001,SAN FERNANDO,02226,057498,0,0,30,0,2,0,78,47,0,0,2,4
06,001,SAN FERNANDO,02226,057499,0,0,21,9,0,9,163,49,0,2,1,3
06,001,SAN FERNANDO,02226,057500,0,0,13,8,0,11,178,36,2,6,0,1
06,001,SAN FERNANDO,02226,057501,0,0,18,8,0,3,158,51,0,2,0,0
06,001,SAN FERNANDO,02226,057502,0,0,0,11,0,7,154,50,0,7,2,6
06,001,SAN FERNANDO,02226,057503,0,0,17,21,2,8,158,58,2,8,1,5
06,001,SAN FERNANDO,02226,057504,0,0,40,1,0,12,145,51,2,1,0,3
06,001,SAN FERNANDO,02226,057505,0,0,22,9,1,8,158,54,1,7,2,6
06,001,SAN FERNANDO,02226,057506,0,0,18,7,2,12,143,44,1,3,0,2
06,001,SAN FERNANDO,02226,057507,0,0,0,9,1,4,144,52,3,6,0,2
06,001,SAN FERNANDO,02226,057508,0,0,16,17,1,6,176,36,0,7,0,2
06,001,SAN FERNANDO,02226,057509,0,0,27,4,1,8,182,35,2,2,2,0
06,001,SAN FERNANDO,02226,057510,0,0,20,10,4,5,156,50,0,5,0,0
06,001,SAN FERNANDO,02226,057511,0,0,6,12,2,10,163,53,0,6,1,1
06,001,SAN FERNANDO,02226,057512,0,0,14,16,1,5,156,45,0,7,2,3
06,001,SAN FERNANDO,02226,057513,0,0,0,0,4,6,155,47,2,0,2,1
06,001,SAN FERNANDO,02226,057514,0,0,3,18,0,4,162,55,1,1,1,3
06,001,SAN FERNANDO,02226,057515,0,0,11,18,1,6,149,51,0,8,0,3
06,001,SAN FERNANDO,02226,057516,0,0,1,5,1,12,162,36,2,2,1,1
06,001,SAN FERNANDO,02226,057517,0,0,15,5,0,9,159,38,1,5,1,5
06,001,SAN FERNANDO,02226,057518,0,0,2,16,3,4,179,54,0,2,1,2
06,001,SAN FERNANDO,02226,057519,0,0,0,12,2,11,177,47,0,6,1,3
06,001,SAN FERNANDO,02226,057520,0,0,0,13,1,3,145,60,0,6,0,0
06,001,SAN FERNANDO,02226,057521,0,0,11,11,2,10,161,9,0,3,0,3
06,001,SAN FERNANDO,02226,057522,0,0,0,12,1,7,169,36,1,7,0,1
06,001,SAN FERNANDO,02226,057523,0,0,19,9,2,5,149,58,1,4,0,1
06,001,SAN FERNANDO,02226,057524,0,0,15,6,0,5,174,43,1,10,2,2
06,001,SAN FERNANDO,02226,057525,0,0,0,13,0,8,165,30,4,4,1,3
06,001,SAN FERNANDO,02226,057526,0,0,0,10,0,0,75,36,0,6,0,3
06,001,SAN FERNANDO,02226,057527,0,0,0,15,1,2,167,38,1,0,0,0
06,001,SAN FERNANDO,02226,057528,0,0,0,11,0,4,157,58,1,6,0,2
06,001,SAN FERNANDO,02226,057529,0,0,20,9,4,4,178,32,1,2,1,5
06,001,SAN FERNANDO,02226,057530,0,0,30,0,1,6,174,44,0,0,0,4
06,001,SAN FERNANDO,02226,057531,0,0,18,13,2,4,149,64,1,0,0,3
06,001,SAN FERNANDO,02226,057532,0,0,0,10,0,12,160,66,0,8,0,0
06,001,SAN FERNANDO,02226,057533,0,0,1,13,1,6,154,44,0,4,0,5
06,001,SAN FERNANDO,02226,057534,0,0,20,20,3,8,155,47,1,5,1,3
06,001,SAN FERNANDO,02227,057535,0,0,0,6,2,2,188,48,3,5,1,6
06,001,SAN FERNANDO,02227,057536,0,0,14,16,2,7,166,43,1,6,2,1
06,001,SAN FERNANDO,02227,057537,0,0,13,16,1,4,149,54,1,1,1,6
06,001,SAN FERNANDO,02227,057538,0,0,16,16,3,8,150,64,0,5,0,2
06,001,SAN FERNANDO,02227,057539,0,0,0,0,3,4,156,48,0,8,2,4
06,001,SAN FERNANDO,02227,057540,0,0,13,13,1,7,177,44,1,2,0,1
06,001,SAN FERNANDO,02227,057541,0,0,2,4,0,7,164,39,1,4,1,1
06,001,SAN FERNANDO,02227,057542,0,0,23,11,1,1,156,55,2,7,0,4
06,001,SAN FERNANDO,02227,057543,0,0,19,15,55,0,148,17,1,4,1,3
06,001,SAN FERNANDO,02227,057544,0,0,14,6,1,12,151,50,2,2,1,4
06,001,SAN FERNANDO,02227,057545,0,0,0,11,1,2,146,85,0,6,3,2
06,001,SAN FERNANDO,02227,057546,0,0,39,10,0,8,152,42,2,4,2,4
06,001,SAN FERNANDO,02227,057547,0,0,30,17,3,7,162,52,1,5,1,1
06,001,SAN FERNANDO,02227,057548,0,0,28,0,0,6,175,50,1,7,14,3
06,001,SAN FERNANDO,02227,057549,0,0,23,14,4,7,137,66,1,6,1,6
06,001,SAN FERNANDO,02227,057550,0,0,25,12,2,11,143,62,1,7,3,6
06,001,SAN FERNANDO,02227,057551,0,0,6,14,1,4,153,70,1,6,3,4
06,001,SAN FERNANDO,02227,057552,0,0,31,0,4,4,144,63,0,5,1,4
06,001,SAN FERNANDO,02227,057553,0,0,17,16,1,2,171,56,2,2,1,1
06,001,SAN FERNANDO,02227,057554,0,0,10,0,2,0,151,41,1,18,1,0
06,001,SAN FERNANDO,02227,057555,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02227,057556,0,0,9,15,2,12,139,74,2,6,1,3
06,001,SAN FERNANDO,02227,057557,0,0,25,13,1,9,155,44,1,7,1,0
06,001,SAN FERNANDO,02227,057558,0,0,27,7,2,5,135,55,0,6,3,1
06,001,SAN FERNANDO,02227,057559,0,0,43,15,2,7,168,53,1,0,0,4
06,001,SAN FERNANDO,02227,057560,0,0,16,14,2,3,176,32,3,4,1,1
06,001,SAN FERNANDO,02227,057561,0,0,18,5,3,12,182,40,0,4,1,2
06,001,SAN FERNANDO,02227,057562,0,0,23,12,44,10,156,4,0,4,2,4
06,001,SAN FERNANDO,02227,057563,0,0,18,13,3,10,151,60,0,3,2,6
06,001,SAN FERNANDO,02227,057564,0,0,27,12,5,9,120,73,1,4,1,3
06,001,SAN FERNANDO,02227,057565,0,0,22,8,3,9,148,70,0,3,0,2
06,001,SAN FERNANDO,02227,057566,0,0,16,11,4,16,155,52,1,6,0,2
06,001,SAN FERNANDO,02227,057567,0,0,10,9,2,4,139,65,4,7,3,2
06,001,SAN FERNANDO,02227,057568,0,0,23,10,4,9,183,39,1,3,0,3
06,001,SAN FERNANDO,02227,057569,0,0,23,13,6,8,137,54,0,4,1,2
06,001,SAN FERNANDO,02227,057570,0,0,22,12,2,5,149,65,2,2,0,4
06,001,SAN FERNANDO,02227,057571,0,0,20,7,1,11,161,47,2,6,0,4
06,001,SAN FERNANDO,02227,057572,0,0,12,6,3,8,155,48,3,7,1,9
06,001,SAN FERNANDO,02227,057573,0,0,18,22,0,8,155,57,3,2,1,6
06,001,SAN FERNANDO,02227,057574,0,0,11,16,5,6,148,46,2,0,2,0
06,001,SAN FERNANDO,02227,057575,0,0,15,9,0,6,165,57,1,7,4,1
06,001,SAN FERNANDO,02227,057576,0,0,21,10,0,7,192,45,0,4,1,0
06,001,SAN FERNANDO,02227,057577,0,0,16,12,0,5,165,62,0,3,0,3
06,001,SAN FERNANDO,02227,057578,0,0,23,7,1,5,170,54,0,7,0,3
06,001,SAN FERNANDO,02227,057579,0,0,29,13,0,6,153,66,0,3,1,7
06,001,SAN FERNANDO,02227,057580,0,0,16,14,1,8,177,45,2,0,1,4
06,001,SAN FERNANDO,02227,057581,0,0,19,12,3,9,132,53,5,8,2,1
06,001,SAN FERNANDO,02227,057582,0,0,15,16,2,6,167,45,1,2,1,4
06,001,SAN FERNANDO,02227,057583,0,0,21,5,2,9,166,47,2,2,2,5
06,001,SAN FERNANDO,02227,057584,0,0,17,8,1,7,147,70,0,0,0,0
06,001,SAN FERNANDO,02227,057585,0,0,24,6,6,1,155,53,2,8,0,2
06,001,SAN FERNANDO,02227,057586,0,0,9,12,3,8,160,71,2,4,0,3
06,001,SAN FERNANDO,02227,057587,0,0,50,0,4,0,157,52,0,0,3,3
06,001,SAN FERNANDO,02227,057588,0,0,1,1,1,6,127,70,0,10,0,3
06,001,SAN FERNANDO,02227,057589,0,0,16,10,0,6,156,63,1,2,1,0
06,001,SAN FERNANDO,02227,057590,0,0,0,12,2,7,147,72,3,3,1,2
06,001,SAN FERNANDO,02227,057591,0,0,11,8,3,15,151,60,3,7,0,5
06,001,SAN FERNANDO,02227,057592,0,0,5,11,2,7,159,44,2,11,1,9
06,001,SAN FERNANDO,02227,057593,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02227,057594,0,0,19,13,0,3,146,67,1,8,2,2
06,001,SAN FERNANDO,02228,057595,0,0,9,9,2,3,175,58,0,2,2,2
06,001,SAN FERNANDO,02228,057596,0,0,16,12,0,15,147,55,2,11,0,5
06,001,SAN FERNANDO,02228,057597,0,0,9,10,0,3,136,64,0,6,2,6
06,001,SAN FERNANDO,02228,057598,0,0,27,8,1,8,0,50,2,5,0,2
06,001,SAN FERNANDO,02228,057599,0,0,0,11,4,11,154,60,1,5,0,1
06,001,SAN FERNANDO,02228,057600,0,0,0,12,5,7,134,36,3,6,2,0
06,001,SAN FERNANDO,02228,057601,0,0,14,21,3,6,134,70,1,8,1,2
06,001,SAN FERNANDO,02228,057602,0,0,24,10,4,11,142,68,1,6,1,4
06,001,SAN FERNANDO,02228,057603,0,0,1,14,0,4,144,70,3,3,0,0
06,001,SAN FERNANDO,02228,057604,0,0,0,8,0,11,147,73,1,1,0,3
06,001,SAN FERNANDO,02228,057605,0,0,0,7,1,9,147,78,1,3,1,6
06,001,SAN FERNANDO,02228,057606,0,0,18,14,1,8,139,83,2,5,2,2
06,001,SAN FERNANDO,02228,057607,0,0,47,0,3,11,131,80,1,0,0,1
06,001,SAN FERNANDO,02228,057608,0,0,0,2,2,14,146,62,1,4,0,5
06,001,SAN FERNANDO,02228,057609,0,0,1,8,1,6,132,53,3,4,0,9
06,001,SAN FERNANDO,02228,057610,0,0,10,8,2,9,139,87,2,3,2,3
06,001,SAN FERNANDO,02228,057611,0,0,2,12,2,7,122,71,5,9,2,3
06,001,SAN FERNANDO,02228,057612,0,0,17,12,1,7,128,73,0,5,0,8
06,001,SAN FERNANDO,02228,057613,0,0,0,6,0,0,149,77,1,4,1,15
06,001,SAN FERNANDO,02228,057614,0,0,0,7,2,4,134,73,5,2,2,4
06,001,SAN FERNANDO,02228,057615,0,0,26,3,4,6,155,77,1,4,1,3
06,001,SAN FERNANDO,02228,057616,0,0,7,9,1,5,153,69,0,6,0,5
06,001,SAN FERNANDO,02228,057617,0,0,0,12,2,11,130,83,3,0,0,4
06,001,SAN FERNANDO,02228,057618,0,0,16,8,3,5,168,58,1,5,1,3
06,001,SAN FERNANDO,02228,057619,0,0,1,0,0,6,120,92,0,0,2,5
06,001,SAN FERNANDO,02228,057620,0,0,0,6,2,10,144,66,0,10,1,5
06,001,SAN FERNANDO,02228,057621,0,0,10,7,2,6,146,85,0,2,1,5
06,001,SAN FERNANDO,02228,057622,0,0,14,8,1,6,167,49,3,1,0,4
06,001,SAN FERNANDO,02228,057623,0,0,19,16,2,0,147,62,1,0,0,2
06,001,SAN FERNANDO,02228,057624,0,0,27,11,3,2,122,81,0,5,1,4
06,001,SAN FERNANDO,02228,057625,0,0,22,10,0,8,153,64,0,7,0,4
06,001,SAN FERNANDO,02228,057626,0,0,21,17,1,14,135,70,0,7,0,4
06,001,SAN FERNANDO,02228,057627,0,0,1,5,1,12,139,62,5,4,2,5
06,001,SAN FERNANDO,02228,057628,0,0,35,15,2,7,149,56,0,5,1,5
06,001,SAN FERNANDO,02228,057629,0,0,14,17,1,7,139,69,1,5,0,4
06,001,SAN FERNANDO,02228,057630,0,0,22,13,3,6,144,58,0,1,0,4
06,001,SAN FERNANDO,02228,057631,0,0,30,10,0,9,116,82,1,6,0,4
06,001,SAN FERNANDO,02228,057632,0,0,20,7,2,6,128,73,1,1,0,4
06,001,SAN FERNANDO,02228,057633,0,0,26,14,2,9,105,77,1,5,1,7
06,001,SAN FERNANDO,02228,057634,0,0,23,19,0,11,142,65,1,3,0,1
06,001,SAN FERNANDO,02228,057635,0,0,16,11,60,4,85,4,2,4,79,3
06,001,SAN FERNANDO,02228,057636,0,0,11,14,0,14,135,65,4,7,3,3
06,001,SAN FERNANDO,02228,057637,0,0,17,15,4,9,114,84,4,6,2,7
06,001,SAN FERNANDO,02228,057638,0,0,10,8,2,14,176,52,0,3,2,0
06,001,SAN FERNANDO,02228,057639,0,0,9,10,0,8,140,83,3,4,1,1
06,001,SAN FERNANDO,02228,057640,0,0,0,5,2,12,120,92,4,4,0,8
06,001,SAN FERNANDO,02228,057641,0,0,12,6,2,7,165,62,0,2,2,4
06,001,SAN FERNANDO,02228,057642,0,0,1,8,1,8,126,76,3,5,0,6
06,001,SAN FERNANDO,02228,057643,0,0,1,13,1,12,152,69,1,1,2,0
06,001,SAN FERNANDO,02228,057644,0,0,1,13,3,8,97,77,2,7,0,8
06,001,SAN FERNANDO,02228,057645,0,0,0,7,1,12,146,63,3,4,1,0
06,001,SAN FERNANDO,02228,057646,0,0,0,19,2,10,156,60,2,2,1,2
06,001,SAN FERNANDO,02228,057647,0,0,1,0,2,10,91,3,0,6,1,8
06,001,SAN FERNANDO,02228,057648,0,0,17,11,2,9,151,72,0,6,0,0
06,001,SAN FERNANDO,02228,057649,0,0,26,8,4,8,122,78,1,3,1,6
06,001,SAN FERNANDO,02228,057650,0,0,0,0,1,0,165,61,2,0,0,2
06,001,SAN FERNANDO,02228,057651,0,0,10,16,1,7,131,76,4,3,0,5
06,001,SAN FERNANDO,02228,057652,0,0,11,9,0,5,148,69,1,5,0,1
06,001,SAN FERNANDO,02228,057653,0,0,17,10,1,5,142,42,3,8,0,4
06,001,SAN FERNANDO,02228,057654,0,0,1,9,4,10,87,81,1,8,1,3
06,001,SAN FERNANDO,02228,057655,0,0,1,6,0,11,134,77,1,5,1,4
06,001,SAN FERNANDO,02228,057656,0,0,2,16,3,10,140,63,6,6,0,6
06,001,SAN FERNANDO,02228,057657,0,0,0,12,0,10,143,57,2,4,1,6
06,001,SAN FERNANDO,02228,057658,0,0,0,12,0,10,134,78,3,6,0,3
06,001,SAN FERNANDO,02228,057659,0,0,0,8,2,6,138,68,4,10,3,8
06,001,SAN FERNANDO,02228,057660,0,0,15,14,7,5,151,47,2,0,2,0
06,001,SAN FERNANDO,02228,057661,0,0,25,10,1,6,154,60,1,3,1,5
06,001,SAN FERNANDO,02228,057662,0,0,26,19,1,3,147,64,1,2,0,2
06,001,SAN FERNANDO,02228,057663,0,0,1,9,2,8,130,73,1,6,0,2
06,001,SAN FERNANDO,02228,057664,0,0,10,8,2,12,149,56,5,3,1,6
06,001,SAN FERNANDO,02228,057665,0,0,0,6,3,17,129,95,2,6,6,3
06,001,SAN FERNANDO,02228,057666,0,0,25,11,3,7,135,69,0,3,0,4
06,001,SAN FERNANDO,02228,057667,0,0,9,9,2,7,168,56,1,9,0,3
06,001,SAN FERNANDO,02228,057668,0,0,14,6,0,7,156,67,1,7,0,7
06,001,SAN FERNANDO,02228,057669,0,0,72,8,0,9,148,55,2,8,2,5
06,001,SAN FERNANDO,02228,057670,0,0,17,9,3,9,165,51,1,7,3,2
06,001,SAN FERNANDO,02228,057671,0,0,0,9,0,1,144,73,1,3,3,2
06,001,SAN FERNANDO,02228,057672,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02229,057673,0,0,17,6,0,12,144,58,0,9,0,3
06,001,SAN FERNANDO,02229,057674,0,0,20,18,1,9,134,72,0,3,0,3
06,001,SAN FERNANDO,02229,057675,0,0,11,10,0,10,143,63,4,4,0,2
06,001,SAN FERNANDO,02229,057676,0,0,12,6,0,10,134,80,1,2,1,2
06,001,SAN FERNANDO,02229,057677,0,0,13,17,0,12,151,69,2,5,1,3
06,001,SAN FERNANDO,02229,057678,0,0,12,16,1,9,157,63,0,3,0,1
06,001,SAN FERNANDO,02229,057679,0,0,27,5,2,10,106,89,1,13,0,1
06,001,SAN FERNANDO,02229,057680,0,0,22,12,2,18,122,68,4,4,1,7
06,001,SAN FERNANDO,02229,057681,0,0,11,6,1,7,118,87,1,9,1,5
06,001,SAN FERNANDO,02229,057682,0,0,9,10,3,4,137,87,3,3,1,1
06,001,SAN FERNANDO,02229,057683,0,0,21,10,1,6,129,66,0,7,3,7
06,001,SAN FERNANDO,02229,057684,0,0,17,9,1,12,119,87,2,6,2,4
06,001,SAN FERNANDO,02229,057685,0,0,25,6,1,15,102,104,3,7,1,3
06,001,SAN FERNANDO,02229,057686,0,0,9,20,1,12,134,67,3,4,1,2
06,001,SAN FERNANDO,02229,057687,0,0,7,10,3,8,130,83,4,2,1,1
06,001,SAN FERNANDO,02229,057688,0,0,20,1,1,9,145,83,4,6,0,4
06,001,SAN FERNANDO,02229,057689,0,0,22,10,3,6,139,76,2,6,1,3
06,001,SAN FERNANDO,02229,057690,0,0,18,11,1,10,65,64,1,6,0,4
06,001,SAN FERNANDO,02229,057691,0,0,11,7,3,5,131,79,8,6,0,1
06,001,SAN FERNANDO,02229,057692,0,0,29,4,2,4,137,80,2,4,1,4
06,001,SAN FERNANDO,02229,057693,0,0,11,9,0,6,142,82,0,8,1,0
06,001,SAN FERNANDO,02229,057694,0,0,21,11,1,7,127,65,0,5,0,2
06,001,SAN FERNANDO,02229,057695,0,0,29,19,0,11,121,82,1,6,0,4
06,001,SAN FERNANDO,02229,057696,0,0,17,19,2,10,131,71,1,5,0,3
06,001,SAN FERNANDO,02229,057697,0,0,0,13,0,11,167,80,2,7,2,9
06,001,SAN FERNANDO,02229,057698,0,0,23,1,2,16,126,70,1,6,3,3
06,001,SAN FERNANDO,02229,057699,0,0,19,11,2,5,134,87,2,6,1,2
06,001,SAN FERNANDO,02229,057700,0,0,21,9,1,6,105,95,4,3,3,2
06,001,SAN FERNANDO,02229,057701,0,0,27,12,1,10,131,60,1,2,1,2
06,001,SAN FERNANDO,02229,057702,0,0,4,10,2,12,133,62,1,7,3,4
06,001,SAN FERNANDO,02229,057703,0,0,2,17,2,6,132,71,2,5,1,3
06,001,SAN FERNANDO,02229,057704,0,0,0,7,2,7,144,66,2,4,0,2
06,001,SAN FERNANDO,02229,057705,0,0,18,5,1,9,135,81,5,2,0,2
06,001,SAN FERNANDO,02229,057706,0,0,20,9,0,9,134,84,4,7,1,5
06,001,SAN FERNANDO,02229,057707,0,0,20,10,1,4,113,100,2,6,1,3
06,001,SAN FERNANDO,02229,057708,0,0,26,7,1,14,109,83,1,5,0,1
06,001,SAN FERNANDO,02229,057709,0,0,15,9,2,12,132,90,5,6,1,6
06,001,SAN FERNANDO,02229,057710,0,0,18,8,3,7,135,56,1,6,0,3
06,001,SAN FERNANDO,02229,057711,0,0,21,3,0,7,135,67,6,8,2,5
06,001,SAN FERNANDO,02229,057712,0,0,0,8,1,9,134,76,2,5,1,2
06,001,SAN FERNANDO,02229,057713,0,0,23,7,1,6,140,79,1,0,2,2
06,001,SAN FERNANDO,02229,057714,0,0,25,13,0,13,116,83,2,7,0,5
06,001,SAN FERNANDO,02229,057715,0,0,28,10,1,4,112,87,1,3,0,5
06,001,SAN FERNANDO,02229,057716,0,0,18,13,2,4,131,85,2,4,0,5
06,001,SAN FERNANDO,02229,057717,0,0,13,10,1,8,112,95,1,6,1,4
06,001,SAN FERNANDO,02229,057718,0,0,20,16,2,1,144,62,5,8,0,4
06,001,SAN FERNANDO,02229,057719,0,0,0,8,0,17,120,79,0,3,2,1
06,001,SAN FERNANDO,02229,057720,0,0,20,6,1,9,119,95,2,3,2,2
06,001,SAN FERNANDO,02230,057721,0,0,12,9,2,10,133,70,2,8,0,1
06,001,SAN FERNANDO,02230,057722,0,0,20,7,1,7,135,73,0,7,0,3
06,001,SAN FERNANDO,02230,057723,0,0,19,2,0,7,109,95,2,5,1,4
06,001,SAN FERNANDO,02230,057724,0,0,20,10,2,11,113,7,3,5,1,6
06,001,SAN FERNANDO,02230,057725,0,0,17,14,2,13,109,92,3,11,0,3
06,001,SAN FERNANDO,02230,057726,0,0,17,5,0,11,109,93,3,4,1,2
06,001,SAN FERNANDO,02230,057727,0,0,16,9,1,14,119,73,1,6,2,4
06,001,SAN FERNANDO,02230,057728,0,0,12,12,1,9,107,84,7,8,1,1
06,001,SAN FERNANDO,02230,057729,0,0,17,8,3,10,100,100,5,8,0,5
06,001,SAN FERNANDO,02230,057730,0,0,27,10,1,15,111,96,1,5,0,5
06,001,SAN FERNANDO,02230,057731,0,0,8,6,1,9,126,71,2,6,0,3
06,001,SAN FERNANDO,02230,057732,0,0,17,13,2,9,121,71,1,5,0,5
06,001,SAN FERNANDO,02230,057733,0,0,12,11,2,5,105,105,2,6,1,0
06,001,SAN FERNANDO,02230,057734,0,0,13,3,3,11,96,99,4,10,0,4
06,001,SAN FERNANDO,02230,057735,0,0,16,14,0,16,118,82,1,1,2,4
06,001,SAN FERNANDO,02230,057736,0,0,12,11,2,11,131,79,2,3,1,3
06,001,SAN FERNANDO,02230,057737,0,0,8,0,0,7,77,100,0,2,0,1
06,001,SAN FERNANDO,02230,057738,0,0,24,5,1,10,112,99,1,10,1,1
06,001,SAN FERNANDO,02230,057739,0,0,11,9,2,15,107,80,0,9,0,1
06,001,SAN FERNANDO,02230,057740,0,0,22,8,2,15,119,88,1,1,0,0
06,001,SAN FERNANDO,02230,057741,0,0,24,3,2,8,123,92,1,6,0,1
06,001,SAN FERNANDO,02230,057742,0,0,13,4,1,9,120,106,3,6,0,3
06,001,SAN FERNANDO,02230,057743,0,0,13,10,0,9,107,98,2,5,0,3
06,001,SAN FERNANDO,02230,057744,0,0,22,3,2,5,128,79,2,8,2,2
06,001,SAN FERNANDO,02230,057745,0,0,11,5,2,12,97,94,1,5,1,3
06,001,SAN FERNANDO,02230,057746,0,0,31,0,2,12,91,103,3,0,1,1
06,001,SAN FERNANDO,02230,057747,0,0,20,10,2,8,108,75,3,12,0,1
06,001,SAN FERNANDO,02230,057748,0,0,19,8,2,10,126,79,3,5,0,5
06,001,SAN FERNANDO,02230,057749,0,0,17,5,1,11,128,88,4,1,0,2
06,001,SAN FERNANDO,02230,057750,0,0,21,8,3,16,45,64,1,7,0,0
06,001,SAN FERNANDO,02230,057751,0,0,21,6,3,14,120,82,0,5,0,6
06,001,SAN FERNANDO,02230,057752,0,0,32,4,0,8,114,81,5,6,0,5
06,001,SAN FERNANDO,02230,057753,0,0,24,14,1,10,119,93,3,0,0,3
06,001,SAN FERNANDO,02230,057754,0,0,27,9,1,8,129,66,1,7,0,5
06,001,SAN FERNANDO,02230,057755,0,0,14,7,1,8,124,90,3,7,0,3
06,001,SAN FERNANDO,02231,057756,0,0,3,12,4,2,166,38,3,6,1,12
06,001,SAN FERNANDO,02231,057757,0,0,2,7,2,5,122,77,4,11,0,5
06,001,SAN FERNANDO,02231,057758,0,0,0,4,0,0,128,58,3,7,0,3
06,001,SAN FERNANDO,02231,057759,0,0,1,11,1,11,141,68,1,10,0,4
06,001,SAN FERNANDO,02231,057760,0,0,13,8,2,6,112,88,3,4,1,2
06,001,SAN FERNANDO,02231,057761,0,0,0,9,5,4,134,66,5,4,1,2
06,001,SAN FERNANDO,02231,057762,0,0,15,8,5,7,125,72,1,7,0,5
06,001,SAN FERNANDO,02231,057763,0,0,7,0,2,1,138,66,0,7,0,3
06,001,SAN FERNANDO,02231,057764,0,0,27,18,4,7,124,58,1,0,0,4
06,001,SAN FERNANDO,02231,057765,0,0,1,0,1,6,123,84,0,8,0,5
06,001,SAN FERNANDO,02231,057766,0,0,9,9,4,5,136,71,6,5,1,4
06,001,SAN FERNANDO,02231,057767,0,0,3,10,6,2,134,55,2,0,3,2
06,001,SAN FERNANDO,02231,057768,0,0,29,15,4,6,145,54,3,7,1,1
06,001,SAN FERNANDO,02231,057769,0,0,20,6,6,5,115,78,4,5,1,1
06,001,SAN FERNANDO,02231,057770,0,0,25,16,5,6,129,65,3,4,0,6
06,001,SAN FERNANDO,02231,057771,0,0,13,8,5,11,119,85,5,8,0,3
06,001,SAN FERNANDO,02231,057772,0,0,22,3,4,8,124,69,1,2,0,3
06,001,SAN FERNANDO,02231,057773,0,0,17,9,3,10,118,66,2,5,1,5
06,001,SAN FERNANDO,02231,057774,0,0,1,9,2,11,121,73,4,2,1,1
06,001,SAN FERNANDO,02231,057775,0,0,17,10,2,7,115,94,2,4,1,4
06,001,SAN FERNANDO,02232,057776,0,0,18,9,20,6,161,27,1,5,0,1
06,001,SAN FERNANDO,02232,057777,0,0,3,9,1,6,180,42,1,7,0,0
06,001,SAN FERNANDO,02232,057778,0,0,32,0,2,3,173,56,1,0,1,4
06,001,SAN FERNANDO,02232,057779,0,0,0,12,0,3,158,53,2,6,1,4
06,001,SAN FERNANDO,02232,057780,0,0,31,16,1,6,161,41,1,5,1,1
06,001,SAN FERNANDO,02232,057781,0,0,14,11,0,3,132,72,0,6,2,4
06,001,SAN FERNANDO,02232,057782,0,0,28,16,3,2,155,41,0,4,1,4
06,001,SAN FERNANDO,02232,057783,0,0,0,10,2,1,161,61,1,3,2,2
06,001,SAN FERNANDO,02232,057784,0,0,24,6,1,10,156,40,0,5,0,4
06,001,SAN FERNANDO,02232,057785,0,0,39,0,0,0,153,50,2,0,0,0
06,001,SAN FERNANDO,02232,057786,0,0,3,12,1,5,143,64,0,5,1,2
06,001,SAN FERNANDO,02232,057787,0,0,18,10,0,4,176,51,4,5,1,1
06,001,SAN FERNANDO,02232,057788,0,0,1,11,1,1,155,65,0,6,1,4
06,001,SAN FERNANDO,02232,057789,0,0,0,10,50,0,158,5,2,8,0,0
06,001,SAN FERNANDO,02232,057790,0,0,6,14,0,6,157,51,0,10,0,1
06,001,SAN FERNANDO,02232,057791,0,0,0,9,2,5,151,45,2,8,0,2
06,001,SAN FERNANDO,02232,057792,0,0,21,5,0,3,168,45,1,3,1,3
06,001,SAN FERNANDO,02232,057793,0,0,15,14,2,6,144,41,7,7,1,3
06,001,SAN FERNANDO,02232,057794,0,0,14,6,2,2,166,45,3,6,2,3
06,001,SAN FERNANDO,02232,057795,0,0,13,8,2,3,164,64,2,2,0,3
06,001,SAN FERNANDO,02233,057796,0,0,18,4,1,1,163,46,2,12,1,5
06,001,SAN FERNANDO,02233,057797,0,0,30,4,0,1,178,54,1,5,2,3
06,001,SAN FERNANDO,02233,057798,0,0,14,7,2,5,176,51,0,5,1,2
06,001,SAN FERNANDO,02233,057799,0,0,14,6,1,2,200,47,0,3,0,5
06,001,SAN FERNANDO,02233,057800,0,0,27,8,0,3,160,37,1,5,0,3
06,001,SAN FERNANDO,02233,057801,0,0,21,8,0,5,189,55,3,4,0,3
06,001,SAN FERNANDO,02233,057802,0,0,1,0,2,1,175,43,1,1,1,4
