codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0047,0063,0191,0217,0234,0501,0503,0505,0512,0514
04,Capital,001,0004A,0190,346,4,7,53,8,4,27,5,7,32,35,22,58,7
04,Capital,001,0004A,0191,345,5,5,66,8,5,28,10,3,19,34,31,35,15
04,Capital,001,0004A,0192,344,7,3,48,9,2,33,5,4,30,36,28,55,14
04,Capital,001,0004A,0193,345,3,8,60,9,1,23,16,3,22,44,27,40,12
04,Capital,001,0004A,0194,345,4,8,44,6,11,30,6,1,28,33,23,67,15
04,Capital,001,0004A,0195,345,2,6,51,12,5,36,8,3,21,36,38,45,11
04,Capital,001,0004A,0196,345,3,6,51,8,3,42,15,5,25,31,21,30,16
04,Capital,001,0004A,0197,344,1,1,55,16,1,26,6,6,24,39,24,64,9
04,Capital,001,0004A,0198,346,2,5,14,5,1,25,4,6,30,37,27,52,10
04,Capital,001,0004A,0199,345,1,2,53,7,2,29,3,3,25,43,31,50,12
04,Capital,001,0004A,0200,345,1,7,55,3,2,28,4,6,24,43,25,57,13
04,Capital,001,0004A,0201,345,1,4,57,8,2,31,5,1,29,34,41,47,18
04,Capital,001,0004A,0202,344,4,2,44,12,1,23,7,4,27,34,36,73,19
04,Capital,001,0004A,0203,346,7,2,37,14,2,24,9,4,30,33,29,64,19
04,Capital,001,0004A,0204,345,1,8,58,11,0,29,4,3,38,33,35,44,9
04,Capital,001,0004A,0205,345,2,2,47,6,5,36,7,2,31,38,26,48,8
04,Capital,001,0004A,0206,345,0,6,61,9,4,38,2,3,25,31,22,50,12
04,Capital,001,0004A,0207,345,1,3,55,3,3,35,2,4,28,36,29,40,21
04,Capital,001,0004A,0208,345,6,4,50,6,8,33,9,4,20,32,25,48,14
04,Capital,001,0004A,0209,345,0,8,56,11,4,30,8,2,25,42,21,64,11
04,Capital,001,0004A,0210,345,0,4,50,10,0,31,5,4,28,44,23,44,21
04,Capital,001,0004A,0211,345,3,4,72,6,6,35,6,0,30,37,18,53,11
04,Capital,001,0004A,0212,345,2,8,60,8,6,23,10,5,27,36,29,54,6
04,Capital,001,0004A,0213,345,1,4,41,3,9,35,4,4,34,29,34,47,19
04,Capital,001,0004A,0214,345,0,7,56,8,6,29,7,3,40,34,24,46,12
04,Capital,001,0004A,0215,345,3,7,30,8,3,40,11,4,24,36,21,60,10
04,Capital,001,0004A,0216,345,6,7,65,9,3,22,10,6,28,42,29,37,16
04,Capital,001,0004A,0217,345,2,6,42,8,6,30,7,7,36,24,29,54,12
04,Capital,001,0004A,0218,345,3,5,58,7,3,26,8,3,34,28,29,64,7
04,Capital,001,0004A,0219,346,1,5,46,14,6,31,5,0,24,46,26,48,9
04,Capital,001,0004A,0220,344,1,6,40,10,4,30,15,4,29,36,18,53,14
04,Capital,001,0004A,0221,343,4,6,59,7,5,29,12,2,21,18,28,61,7
04,Capital,001,0004A,0222,344,4,11,60,7,4,31,3,7,29,38,18,53,12
04,Capital,001,0004A,0223,343,2,4,57,13,2,30,10,6,30,28,39,50,9
04,Capital,001,0004A,0224,344,1,7,62,4,2,25,4,7,25,21,18,68,16
04,Capital,001,0004A,0225,344,4,9,45,4,4,35,11,4,22,24,31,40,20
04,Capital,001,0004A,0226,343,4,7,36,7,1,46,13,7,21,38,27,39,10
04,Capital,001,0004A,0227,345,6,2,52,11,1,29,14,4,23,35,22,52,19
04,Capital,001,0004A,0228,344,2,6,55,17,3,36,14,3,19,36,27,48,13
04,Capital,001,0004A,0229,344,9,16,56,12,3,16,18,6,22,34,27,51,12
04,Capital,001,0004B,0230,345,2,5,51,12,6,29,17,3,23,45,23,44,7
04,Capital,001,0004B,0231,345,4,4,59,15,11,20,16,1,26,40,26,36,7
04,Capital,001,0004B,0232,345,6,3,73,8,3,24,11,3,26,29,32,38,11
04,Capital,001,0004B,0233,345,4,1,46,10,7,23,15,4,34,39,20,55,10
04,Capital,001,0004B,0234,345,3,6,82,4,5,12,7,5,16,31,34,44,18
04,Capital,001,0004B,0235,345,3,1,75,21,6,21,7,1,27,51,25,24,17
04,Capital,001,0004B,0236,345,2,4,68,9,5,11,6,1,26,46,20,44,17
04,Capital,001,0004B,0237,345,2,3,52,16,6,21,11,4,25,38,24,43,8
04,Capital,001,0004B,0238,345,6,1,73,20,1,13,11,2,20,36,23,46,11
04,Capital,001,0004B,0239,345,0,4,50,7,8,16,12,1,23,45,19,47,14
04,Capital,001,0004B,0240,345,1,2,74,15,7,18,9,5,28,37,27,33,13
04,Capital,001,0004B,0241,345,1,7,65,9,4,24,9,2,19,32,29,52,12
04,Capital,001,0004B,0242,344,6,0,47,18,7,26,14,3,22,54,24,46,8
04,Capital,001,0004B,0243,345,4,4,74,15,8,19,11,3,24,40,23,27,12
04,Capital,001,0004B,0244,345,3,10,75,5,9,21,16,0,26,36,22,39,13
04,Capital,001,0004B,0245,345,4,8,66,8,8,29,9,3,15,37,26,30,13
04,Capital,001,0004B,0246,345,8,6,64,15,12,18,7,3,19,44,14,48,12
04,Capital,001,0004B,0247,345,2,3,54,17,12,15,8,3,23,42,23,50,15
04,Capital,001,0004B,0248,344,3,8,52,12,2,28,11,3,21,28,15,49,12
04,Capital,001,0004B,0249,344,3,7,60,9,7,16,6,4,36,45,27,50,6
04,Capital,001,0004B,0250,345,2,4,55,12,5,21,12,6,28,31,24,39,12
04,Capital,001,0004B,0251,345,3,10,60,18,10,21,16,2,20,41,17,41,3
04,Capital,001,0004B,0252,345,1,7,53,9,2,25,5,3,20,39,28,45,20
04,Capital,001,0004B,0253,345,3,2,61,11,0,26,20,5,14,37,17,51,8
04,Capital,001,0004B,0254,346,3,2,48,13,7,25,13,1,27,54,24,49,5
04,Capital,001,0004B,0255,345,0,6,77,19,6,16,13,4,19,41,19,32,12
04,Capital,001,0004B,0256,345,6,2,77,14,8,24,9,4,20,38,19,39,12
04,Capital,001,0004B,0257,345,4,5,67,11,3,20,4,2,20,36,24,57,8
04,Capital,001,0004B,0258,345,4,0,58,13,2,20,5,5,11,58,30,57,10
04,Capital,001,0004B,0259,345,4,1,57,7,7,28,11,5,22,37,27,39,13
04,Capital,001,0004B,0260,345,6,8,49,9,11,28,10,3,20,33,26,54,16
04,Capital,001,0004B,0261,345,2,7,63,7,9,24,10,3,24,40,24,39,9
04,Capital,001,0004B,0262,345,3,6,63,18,2,24,7,3,21,33,19,52,16
04,Capital,001,0004B,0263,347,3,5,63,14,4,16,5,4,19,32,23,53,12
04,Capital,001,0004B,0264,345,2,2,56,11,8,27,13,3,21,35,19,45,14
04,Capital,001,0004B,0265,345,5,10,76,19,4,18,9,0,19,40,18,40,4
04,Capital,001,0004B,0266,345,1,8,59,14,8,23,15,3,16,41,20,37,10
04,Capital,001,0004B,0267,346,0,3,73,13,3,20,8,8,26,35,25,40,12
04,Capital,001,0004B,0268,344,1,3,61,9,11,20,11,3,24,44,21,36,17
04,Capital,001,0004B,0269,344,3,3,87,13,5,15,14,2,29,32,26,41,14
04,Capital,001,0004B,0270,344,2,5,69,4,6,25,15,2,24,34,20,50,7
04,Capital,001,0004B,0271,345,0,5,63,8,3,33,17,1,28,38,20,52,8
04,Capital,001,0004B,0272,344,4,6,66,8,3,12,12,3,30,46,18,45,18
04,Capital,001,0004B,0273,344,0,19,60,11,8,20,5,4,20,34,21,43,10
04,Capital,001,0004B,0274,344,2,13,79,9,3,9,14,3,27,46,27,34,5
04,Capital,001,0004C,0275,327,6,8,60,5,3,33,13,4,17,33,12,50,7
04,Capital,001,0004C,0276,326,2,5,51,7,2,34,18,1,27,33,24,45,9
04,Capital,001,0004C,0277,327,4,7,35,4,1,37,16,8,22,26,23,65,9
04,Capital,001,0004C,0278,327,3,3,43,7,4,33,14,1,25,29,27,62,1
04,Capital,001,0004C,0279,327,0,5,52,4,6,34,31,1,27,31,18,45,7
04,Capital,001,0004C,0280,327,1,5,51,7,0,37,31,1,20,31,28,48,8
04,Capital,001,0004C,0281,327,3,5,50,8,2,31,18,3,16,29,21,64,11
04,Capital,001,0004C,0282,327,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Capital,001,0004C,0283,327,3,15,50,5,1,36,17,2,28,29,16,55,12
04,Capital,001,0004C,0284,328,6,11,62,6,1,25,15,2,17,38,34,45,8
04,Capital,001,0004C,0285,325,4,3,51,6,6,29,20,7,23,38,12,51,10
04,Capital,001,0004C,0286,326,2,7,54,3,2,44,9,1,17,36,14,47,13
04,Capital,001,0004D,0287,291,3,2,60,4,9,18,27,3,12,65,5,35,12
04,Capital,001,0004D,0288,290,5,3,53,9,7,20,14,2,19,59,9,37,8
04,Capital,001,0004D,0289,290,0,7,56,12,6,15,16,1,13,50,20,30,14
04,Capital,001,0004D,0290,290,2,5,56,7,7,16,27,1,24,45,17,30,7
04,Capital,001,0004D,0291,290,2,3,56,11,11,12,12,1,26,42,15,38,8
04,Capital,001,0004E,0292,303,4,12,28,4,4,39,6,4,27,21,12,54,6
04,Capital,001,0004E,0293,303,5,6,24,2,3,29,6,4,21,17,22,60,8
04,Capital,001,0004E,0294,302,1,7,31,8,3,30,8,2,17,24,14,71,6
04,Capital,001,0004E,0295,302,8,7,31,3,2,43,5,3,17,19,16,54,10
04,Capital,001,0004E,0296,302,6,16,24,4,5,42,0,7,32,18,14,56,0
04,Capital,001,0004F,0297,291,4,8,41,5,2,33,2,1,15,16,7,81,10
04,Capital,001,0004F,0298,290,6,8,17,5,4,42,3,4,22,14,10,78,9
04,Capital,001,0004F,0299,289,4,4,41,4,0,26,2,0,13,18,7,83,4
04,Capital,001,0004F,0300,289,3,4,27,3,1,42,1,3,17,17,12,103,8
04,Capital,001,0004F,0301,289,5,6,31,3,4,41,3,2,17,13,11,76,5
04,Capital,001,0004F,0302,289,3,3,38,2,2,46,1,3,10,17,10,71,4
04,Capital,001,0005 ,0303,336,5,11,32,6,2,36,12,5,19,38,28,59,9
04,Capital,001,0005 ,0304,336,5,2,48,7,3,31,5,4,18,28,19,55,14
04,Capital,001,0005 ,0305,337,3,5,44,9,2,30,12,0,21,29,26,65,12
04,Capital,001,0005 ,0306,337,5,4,48,4,3,43,10,0,22,38,25,37,16
04,Capital,001,0005 ,0307,337,4,6,47,15,0,30,9,3,19,40,21,56,9
04,Capital,001,0005 ,0308,337,15,0,36,3,3,35,6,2,15,55,14,65,11
04,Capital,001,0005 ,0309,336,0,12,56,2,2,27,9,2,22,33,21,51,19
04,Capital,001,0005 ,0310,337,2,4,47,4,6,27,5,6,25,32,29,65,9
04,Capital,001,0005 ,0311,337,4,7,38,8,3,34,9,2,24,34,30,56,11
04,Capital,001,0005 ,0312,336,8,0,36,3,4,27,9,4,23,38,26,46,20
04,Capital,001,0005 ,0313,337,4,6,55,12,4,26,12,3,29,38,24,37,6
04,Capital,001,0005 ,0314,337,4,11,43,5,3,34,8,3,20,37,19,65,15
04,Capital,001,0005 ,0315,337,2,10,46,8,5,37,10,3,26,22,25,44,8
04,Capital,001,0005 ,0316,338,3,1,61,4,1,17,4,1,23,22,30,70,13
04,Capital,001,0005 ,0317,337,5,4,54,8,3,37,12,2,17,34,25,50,12
04,Capital,001,0005 ,0318,338,0,4,49,12,4,22,6,2,22,36,24,54,4
