codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0030,0033,0036,0037,0038,0042,0045,0122,0123,0127,0512,0524,0534
21,Caseros,002,0368A,0073,900,28,10,6,22,0,2,4,0,12,8,4,6,28,340,278,54
21,Caseros,002,0368A,0074,900,19,20,2,18,8,2,8,2,6,6,4,6,6,334,308,62
21,Caseros,002,0368A,0075,900,47,0,10,26,4,2,8,2,12,4,6,8,8,328,220,64
21,Caseros,002,0368A,0076,900,39,0,6,16,8,4,2,2,18,6,4,6,8,336,302,52
21,Caseros,002,0368A,0077,900,26,5,6,18,6,0,2,6,10,4,4,8,10,334,274,56
21,Caseros,002,0368A,0078,900,32,19,2,26,6,2,4,4,18,0,2,4,18,376,252,76
21,Caseros,002,0368A,0079,900,44,6,10,24,4,4,6,2,6,2,6,8,8,304,282,52
21,Caseros,002,0368A,0080,900,29,11,12,34,2,0,4,6,6,2,6,6,14,308,262,68
21,Caseros,002,0368A,0081,900,19,35,12,18,2,2,0,2,6,6,0,10,12,306,256,58
21,Caseros,002,0368A,0082,900,18,27,14,28,8,2,6,4,12,2,2,4,8,314,218,64
21,Caseros,002,0368A,0083,900,26,13,8,30,8,2,6,6,16,6,4,6,10,308,258,54
21,Caseros,002,0368A,0084,900,18,19,4,22,2,4,2,10,6,22,18,4,8,288,260,52
21,Caseros,002,0368A,0085,900,10,16,4,20,0,2,0,4,6,2,4,2,10,302,282,48
21,Caseros,002,0368A,0086,900,23,10,2,24,8,0,4,0,12,4,4,14,12,312,262,66
21,Caseros,002,0368A,0087,900,15,18,14,20,8,6,10,0,10,4,2,2,8,336,278,48
21,Caseros,002,0368A,0088,663,20,9,6,14,4,2,6,2,6,2,2,4,10,312,268,48
21,Caseros,002,0368A,0089,450,12,6,0,16,1,0,2,0,6,1,0,0,0,140,143,12
21,Caseros,002,0368A,0090,450,5,10,1,13,4,1,0,1,6,3,3,0,5,139,134,28
21,Caseros,002,0368A,0091,450,13,10,1,8,2,0,0,0,5,0,0,1,3,146,131,26
21,Caseros,002,0368A,0092,158,4,0,0,5,0,0,0,1,1,2,0,1,2,55,49,10
21,Caseros,002,0368B,0089,82,5,0,0,1,0,0,0,0,1,0,0,0,0,28,25,1
21,Caseros,002,0368B,0093,79,1,0,0,1,0,0,0,0,0,0,0,0,2,28,17,3
21,Caseros,002,0368C,0090,47,0,0,0,1,0,0,0,0,0,0,0,0,0,17,13,2
21,Caseros,002,0368C,0094,49,1,1,0,1,0,0,0,0,0,0,1,0,1,20,6,1
21,Caseros,002,0368D,0091,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0
21,Caseros,002,0368D,0095,9,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2
21,Caseros,002,0369 ,0092,450,11,0,2,13,2,0,3,2,2,1,2,1,2,162,124,26
21,Caseros,002,0369 ,0093,88,4,0,0,0,3,0,0,0,0,1,0,1,1,38,21,6
21,Caseros,002,0369 ,0096,450,2,0,0,6,0,1,2,1,0,1,0,2,0,158,143,23
21,Caseros,002,0369 ,0097,105,1,0,1,1,0,0,0,0,0,0,0,0,0,33,36,7
21,Caseros,002,0370 ,0094,450,20,0,2,5,4,0,3,4,4,0,1,3,5,166,130,15
21,Caseros,002,0370 ,0095,450,26,0,2,4,0,0,1,1,6,2,1,1,8,169,133,12
21,Caseros,002,0370 ,0096,450,12,4,2,8,1,0,0,3,3,0,2,4,5,180,131,5
21,Caseros,002,0370 ,0097,450,24,8,3,6,1,0,2,0,3,0,0,3,13,166,115,17
21,Caseros,002,0370 ,0098,900,27,4,10,22,6,0,0,4,10,10,2,2,10,358,274,24
21,Caseros,002,0370 ,0099,900,24,8,4,28,2,0,4,2,12,4,2,6,4,316,288,44
21,Caseros,002,0370 ,0100,734,20,7,8,10,2,4,10,0,4,2,2,10,6,312,342,26
21,Caseros,002,0370 ,0101,450,8,14,2,4,3,2,1,0,1,1,0,1,5,157,155,12
21,Caseros,002,0370 ,0102,450,3,4,1,9,2,1,0,1,1,2,0,1,2,167,131,7
21,Caseros,002,0370 ,0103,450,18,3,0,10,2,2,1,0,1,1,4,2,1,161,136,21
21,Caseros,002,0370 ,0104,409,16,0,3,14,1,0,0,1,1,2,2,0,7,142,140,7
21,Caseros,002,0371 ,0101,450,13,0,4,14,1,0,0,0,0,3,1,2,3,142,181,28
21,Caseros,002,0371 ,0102,450,17,0,9,7,4,1,0,1,7,3,1,6,6,144,132,37
21,Caseros,002,0371 ,0103,450,14,0,5,5,0,2,0,1,2,2,1,4,3,155,150,14
21,Caseros,002,0371 ,0104,450,25,0,5,4,0,0,5,3,3,1,1,4,7,143,126,26
21,Caseros,002,0371 ,0105,900,26,0,8,14,4,2,2,8,4,4,4,12,20,278,338,52
21,Caseros,002,0371 ,0106,522,8,0,10,18,4,2,10,0,2,2,2,6,14,254,330,62
21,Caseros,002,0371 ,0107,450,3,0,5,5,2,1,4,1,3,5,0,2,1,124,180,18
21,Caseros,002,0371 ,0108,450,14,0,3,6,2,0,0,0,5,2,1,3,6,123,161,13
21,Caseros,002,0371 ,0109,450,21,0,2,6,0,2,1,1,2,2,1,6,3,124,164,20
21,Caseros,002,0371 ,0110,238,3,0,1,2,1,1,0,0,2,2,0,2,2,74,87,12
21,Caseros,002,0372 ,0107,450,8,0,1,3,0,0,1,0,0,0,1,0,6,198,144,19
21,Caseros,002,0372 ,0108,242,3,0,1,0,0,0,2,0,1,0,1,1,4,109,77,4
21,Caseros,002,0372 ,0111,450,12,1,0,1,0,1,2,0,0,1,0,4,1,166,150,19
21,Caseros,002,0372 ,0112,246,5,0,1,2,0,0,0,1,0,1,1,1,4,80,83,8
21,Caseros,002,0373 ,0109,450,11,0,1,6,0,0,1,1,0,1,2,1,4,175,149,18
21,Caseros,002,0373 ,0110,371,10,0,1,4,2,1,2,0,0,3,1,1,4,143,125,8
21,Caseros,002,0373 ,0113,450,9,0,1,2,0,0,0,0,0,2,4,0,1,151,170,11
21,Caseros,002,0373 ,0114,346,5,0,0,3,0,0,3,0,0,0,0,0,2,126,127,7
21,Caseros,002,0374 ,0111,450,9,0,2,2,0,3,0,1,1,0,0,0,2,171,149,15
21,Caseros,002,0374 ,0112,450,7,7,6,4,1,2,3,1,1,2,2,5,1,160,139,9
21,Caseros,002,0374 ,0113,171,2,0,1,2,1,0,0,0,0,0,0,1,2,54,59,13
21,Caseros,002,0374 ,0115,450,7,2,0,6,1,1,2,0,0,1,1,1,4,142,155,9
21,Caseros,002,0374 ,0116,450,5,2,1,1,0,1,1,0,2,2,0,0,3,140,164,5
21,Caseros,002,0374 ,0117,228,1,1,0,2,0,0,0,0,0,0,0,2,0,88,76,9
21,Caseros,002,0374A,0114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,Caseros,002,0375 ,0115,450,18,0,0,3,0,1,1,0,2,3,3,2,2,172,146,17
21,Caseros,002,0375 ,0116,450,14,0,1,4,0,0,0,0,0,1,1,2,2,167,153,18
21,Caseros,002,0375 ,0117,450,21,0,1,6,2,0,2,2,1,2,0,1,2,163,143,17
21,Caseros,002,0375 ,0118,900,25,0,4,2,8,2,0,0,2,2,2,6,6,348,354,44
21,Caseros,002,0375 ,0119,900,27,0,6,4,2,2,4,2,4,4,2,6,14,336,350,42
21,Caseros,002,0375 ,0120,686,24,0,6,12,0,2,2,0,2,0,2,4,6,334,310,34
21,Caseros,002,0375 ,0121,687,12,349,4,8,2,2,0,0,0,2,0,4,2,284,342,36
21,Caseros,002,0375 ,0122,450,14,0,0,3,0,0,1,1,0,3,2,3,1,151,175,12
21,Caseros,002,0375 ,0123,450,5,0,0,0,0,0,1,0,1,2,2,3,7,136,181,25
21,Caseros,002,0375 ,0124,144,4,0,0,0,0,0,2,0,0,0,1,0,3,66,44,6
21,Caseros,002,0375A,0122,61,1,0,1,1,0,0,0,0,0,2,0,1,1,30,11,3
21,Caseros,002,0375A,0125,50,3,0,0,0,0,0,0,1,0,0,1,0,0,21,12,1
21,Caseros,002,0376 ,0123,450,20,0,2,1,0,1,2,3,4,0,1,0,1,146,175,13
21,Caseros,002,0376 ,0124,350,7,0,0,1,1,0,2,0,1,1,1,0,1,111,133,14
21,Caseros,002,0376 ,0126,450,6,6,2,6,3,0,0,0,1,0,2,0,1,143,184,11
21,Caseros,002,0376 ,0127,383,7,1,0,2,1,0,0,0,3,2,0,1,3,125,153,6
21,Castellanos,003,0111 ,0125,118,2,0,4,1,0,2,0,0,1,1,0,0,0,49,25,1
21,Castellanos,003,0111 ,0128,83,5,0,0,0,0,0,0,2,0,1,1,0,2,33,21,0
21,Castellanos,003,0112 ,0126,101,3,0,0,1,0,0,1,1,1,1,0,0,1,42,22,1
21,Castellanos,003,0112 ,0129,77,1,0,0,1,0,0,1,0,1,0,0,0,0,34,17,1
21,Castellanos,003,0113 ,0127,154,0,0,1,1,0,1,1,0,0,1,1,3,12,61,28,1
21,Castellanos,003,0113 ,0130,109,0,1,0,1,0,0,0,0,0,1,1,0,1,42,32,0
21,Castellanos,003,0114 ,0128,88,4,0,0,0,0,0,1,0,1,0,0,0,2,55,10,1
21,Castellanos,003,0114 ,0131,94,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,1
21,Castellanos,003,0115 ,0129,450,15,0,1,1,2,1,1,1,2,1,3,3,18,229,81,15
21,Castellanos,003,0115 ,0130,168,2,0,0,0,0,0,0,0,1,1,1,1,1,85,35,4
21,Castellanos,003,0115 ,0132,450,10,0,2,2,6,4,2,1,3,1,0,3,10,236,77,10
21,Castellanos,003,0115 ,0133,114,2,0,1,0,0,0,0,0,1,0,0,0,1,65,18,1
21,Castellanos,003,0116 ,0131,133,2,0,1,0,1,0,1,0,0,0,1,1,3,62,32,0
21,Castellanos,003,0116 ,0134,110,2,0,0,0,0,0,0,0,0,0,0,0,0,60,30,2
21,Castellanos,003,0117 ,0132,450,21,0,0,1,0,0,3,2,3,1,0,1,6,198,121,9
21,Castellanos,003,0117 ,0133,450,19,0,4,0,0,2,3,0,5,1,0,1,3,183,110,9
21,Castellanos,003,0117 ,0134,450,14,0,4,2,2,1,1,2,1,1,1,2,3,182,120,10
21,Castellanos,003,0117 ,0135,900,22,0,4,10,12,2,10,4,6,2,0,4,18,372,242,20
21,Castellanos,003,0117 ,0136,572,9,4,2,8,12,4,6,0,14,4,2,0,8,288,288,22
21,Castellanos,003,0117 ,0137,450,11,0,1,0,3,0,0,0,3,0,2,0,1,182,140,12
21,Castellanos,003,0117 ,0138,450,8,0,2,3,4,1,1,0,5,2,1,1,2,172,122,7
21,Castellanos,003,0117 ,0139,315,8,0,0,0,0,0,0,0,2,0,2,0,1,138,73,6
21,Castellanos,003,0118 ,0137,450,9,15,2,3,4,2,1,0,6,2,4,2,3,159,118,19
21,Castellanos,003,0118 ,0138,450,18,0,2,1,1,1,1,2,0,0,0,4,4,188,114,25
21,Castellanos,003,0118 ,0139,450,11,3,1,2,0,1,0,2,4,1,5,0,3,159,153,32
21,Castellanos,003,0118 ,0140,900,21,12,14,10,4,4,14,4,10,2,0,8,20,324,302,52
21,Castellanos,003,0118 ,0141,900,22,11,6,10,2,2,4,2,4,2,6,12,10,352,278,40
21,Castellanos,003,0118 ,0142,900,22,22,6,6,2,2,4,6,4,6,4,6,4,364,266,44
21,Castellanos,003,0118 ,0143,900,44,8,8,12,0,4,6,6,6,4,2,8,10,318,256,40
21,Castellanos,003,0118 ,0144,900,19,13,4,4,4,2,0,2,14,2,8,8,14,310,276,58
21,Castellanos,003,0118 ,0145,900,35,3,10,8,4,4,6,6,8,2,0,6,6,340,290,40
21,Castellanos,003,0118 ,0146,900,32,8,8,14,2,2,4,6,8,2,4,6,18,328,262,40
21,Castellanos,003,0118 ,0147,900,27,0,8,8,2,2,2,0,8,4,4,4,6,358,280,48
21,Castellanos,003,0118 ,0148,900,35,0,4,16,2,6,4,4,12,8,4,4,14,340,260,48
21,Castellanos,003,0118 ,0149,900,26,14,6,2,8,6,2,8,12,6,0,8,8,304,288,48
21,Castellanos,003,0118 ,0150,900,12,15,10,8,6,0,4,4,12,4,4,10,6,360,264,40
21,Castellanos,003,0118 ,0151,900,28,0,2,6,0,0,10,6,12,6,2,10,12,320,306,32
21,Castellanos,003,0118 ,0152,900,14,23,26,4,10,2,2,6,8,6,8,4,10,314,254,60
21,Castellanos,003,0118 ,0153,695,29,10,6,2,6,8,4,2,10,2,0,2,12,304,282,44
21,Castellanos,003,0118 ,0154,695,19,13,2,8,2,0,4,2,10,6,2,6,10,356,232,58
21,Castellanos,003,0118 ,0155,450,4,0,5,2,2,1,1,0,1,2,3,2,1,163,155,19
21,Castellanos,003,0118 ,0156,450,16,5,2,3,0,0,0,0,0,2,5,6,3,163,132,14
21,Castellanos,003,0118 ,0157,252,17,0,3,2,0,0,0,0,7,2,0,1,1,86,77,11
21,Castellanos,003,0118 ,0158,253,2,0,0,1,0,0,0,0,5,2,1,3,2,85,85,12
21,Castellanos,003,0119 ,0155,380,4,5,5,0,0,1,1,1,0,3,4,4,2,101,148,14
21,Castellanos,003,0119 ,0159,324,7,0,3,6,2,3,0,0,0,1,1,1,1,80,122,16
21,Castellanos,003,0120 ,0156,450,17,0,7,4,0,0,4,3,1,0,6,3,5,176,95,12
21,Castellanos,003,0120 ,0157,224,7,4,0,1,0,0,0,3,0,1,0,2,6,87,57,9
21,Castellanos,003,0120 ,0160,450,16,0,1,0,2,0,1,0,0,0,1,1,3,208,107,10
21,Castellanos,003,0120 ,0161,226,9,4,1,0,0,0,2,1,1,1,1,0,4,89,61,6
21,Castellanos,003,0120A,0158,31,0,1,0,0,0,0,0,0,1,0,0,0,0,15,7,0
21,Castellanos,003,0120A,0162,15,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1
21,Castellanos,003,0120B,0159,34,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0
21,Castellanos,003,0120B,0163,23,1,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1
21,Castellanos,003,0121 ,0160,450,7,3,4,2,3,4,4,3,3,0,0,3,8,195,94,11
21,Castellanos,003,0121 ,0161,290,18,0,0,3,0,0,0,0,2,1,1,3,5,145,48,8
21,Castellanos,003,0121 ,0164,450,9,10,0,0,2,0,1,1,7,1,0,3,2,197,87,15
21,Castellanos,003,0121 ,0165,266,10,0,0,2,0,0,1,0,2,1,0,2,2,121,60,5
21,Castellanos,003,0122 ,0162,236,13,0,2,1,0,0,0,1,3,0,0,1,6,109,44,4
21,Castellanos,003,0122 ,0166,203,12,0,0,1,0,0,0,0,2,1,0,0,5,94,41,3
21,Castellanos,003,0123 ,0163,450,13,8,3,1,0,1,1,1,2,2,0,6,7,195,107,11
21,Castellanos,003,0123 ,0164,450,8,0,1,4,0,2,2,1,8,1,1,3,5,226,77,17
21,Castellanos,003,0123 ,0165,266,2,5,1,1,1,0,2,0,5,0,0,2,3,122,47,13
21,Castellanos,003,0123 ,0167,450,6,6,1,3,3,4,5,2,16,4,1,4,1,197,102,14
21,Castellanos,003,0123 ,0168,450,5,4,1,1,1,1,5,1,5,3,3,0,9,215,88,15
21,Castellanos,003,0123 ,0169,150,1,1,1,0,0,0,0,0,2,0,1,0,2,74,39,3
21,Castellanos,003,0124 ,0166,450,19,6,4,6,3,3,2,0,1,5,2,0,6,184,121,6
21,Castellanos,003,0124 ,0167,307,4,5,1,4,0,1,2,0,1,1,0,3,7,136,84,7
21,Castellanos,003,0124 ,0170,450,11,7,5,0,2,0,2,1,2,0,0,2,7,175,135,8
21,Castellanos,003,0124 ,0171,303,4,7,1,5,0,0,1,1,2,0,2,4,0,139,76,2
21,Castellanos,003,0125 ,0168,450,10,0,0,1,0,0,0,2,2,2,0,1,2,198,115,20
21,Castellanos,003,0125 ,0169,201,9,0,0,2,1,2,0,1,0,0,0,0,0,86,56,9
21,Castellanos,003,0125 ,0172,450,5,1,0,1,0,0,0,1,1,0,0,2,4,189,119,11
21,Castellanos,003,0125 ,0173,196,3,4,1,4,0,0,0,0,0,0,3,0,1,73,47,4
21,Castellanos,003,0126 ,0170,145,0,0,0,1,0,0,0,1,1,0,0,0,1,80,16,4
21,Castellanos,003,0126 ,0174,124,0,1,0,0,0,0,0,0,0,0,0,0,1,80,14,1
21,Castellanos,003,0127 ,0171,388,6,6,3,3,0,3,1,1,8,0,1,3,3,153,95,5
21,Castellanos,003,0127 ,0175,331,6,6,3,2,0,1,0,0,3,2,1,0,9,143,56,8
21,Castellanos,003,0128A,0172,450,7,12,4,4,6,2,4,5,15,0,1,4,4,196,80,15
21,Castellanos,003,0128A,0173,450,8,16,6,1,3,2,5,0,16,1,0,5,8,191,81,11
21,Castellanos,003,0128A,0174,450,8,4,6,4,1,2,1,1,12,3,0,0,6,183,109,16
21,Castellanos,003,0128A,0175,450,9,8,2,3,0,1,1,4,6,2,2,3,8,150,110,14
21,Castellanos,003,0128A,0176,900,20,18,12,12,14,12,8,8,28,2,2,10,14,336,254,28
21,Castellanos,003,0128A,0177,900,29,8,10,10,8,4,4,8,24,4,4,8,20,332,226,26
21,Castellanos,003,0128A,0178,900,20,12,14,10,8,6,8,6,38,4,2,8,10,378,248,30
21,Castellanos,003,0128A,0179,900,12,21,8,8,4,8,10,4,42,8,4,8,8,370,244,38
21,Castellanos,003,0128A,0180,900,12,25,4,6,0,4,4,4,22,4,6,4,10,334,310,28
21,Castellanos,003,0128A,0181,900,12,12,16,16,4,14,4,8,28,6,4,10,18,344,236,28
21,Castellanos,003,0128A,0182,900,5,19,4,8,12,6,10,12,26,2,4,6,6,350,214,36
21,Castellanos,003,0128A,0183,900,15,13,12,4,12,8,6,10,26,4,4,6,14,332,270,34
21,Castellanos,003,0128A,0184,900,26,10,8,18,0,10,2,6,26,2,6,10,20,330,248,44
21,Castellanos,003,0128A,0185,900,12,22,14,6,8,8,8,6,26,2,4,4,14,388,216,44
21,Castellanos,003,0128A,0186,900,19,18,14,6,10,6,10,10,24,4,2,6,14,306,272,42
21,Castellanos,003,0128A,0187,900,11,16,6,14,14,8,6,8,28,4,6,6,14,346,238,22
21,Castellanos,003,0128A,0188,900,14,27,6,8,10,6,4,4,26,2,10,12,18,380,222,38
21,Castellanos,003,0128A,0189,900,9,23,12,8,2,6,6,4,40,0,2,14,18,360,232,46
21,Castellanos,003,0128A,0190,900,12,18,4,8,0,8,4,4,26,10,4,12,28,364,234,28
21,Castellanos,003,0128A,0191,900,13,18,12,16,6,6,4,2,18,4,2,8,12,406,222,36
21,Castellanos,003,0128A,0192,900,11,22,8,8,2,8,10,20,24,8,4,10,350,366,200,14
21,Castellanos,003,0128A,0193,900,18,20,16,10,8,8,10,6,36,10,2,6,28,308,222,32
