codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00008,00005,00052,00054,00009,00061,00060
03,001,CAPITAL,01260,044626,0,0,4,14,6,87,0,0,81,0,0
03,001,CAPITAL,01260,044627,0,0,0,20,4,58,1,2,89,0,1
03,001,CAPITAL,01260,044628,0,0,0,14,5,84,0,1,92,0,0
03,001,CAPITAL,01260,044629,0,0,36,15,6,85,1,0,89,1,0
03,001,CAPITAL,01260,044630,0,0,41,10,0,86,1,0,77,0,0
03,001,CAPITAL,01260,044631,0,0,39,16,9,74,2,0,85,1,0
03,001,CAPITAL,01260,044632,0,0,20,20,7,91,1,1,81,0,0
03,001,CAPITAL,01261,044633,0,0,180,7,5,0,2,1,64,0,0
03,001,CAPITAL,01261,044634,0,0,36,15,8,117,0,0,64,0,0
03,001,CAPITAL,01261,044635,0,0,32,23,9,106,2,0,67,1,0
03,001,CAPITAL,01261,044636,0,0,35,26,3,112,4,0,54,1,2
03,001,CAPITAL,01261,044637,0,0,43,13,14,0,1,0,75,0,0
03,001,CAPITAL,01261,044638,0,0,1,11,2,130,0,1,57,1,0
03,001,CAPITAL,01261,044639,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01261,044640,0,0,30,0,0,0,4,2,53,1,0
03,001,CAPITAL,01261,044641,0,0,0,21,9,104,3,0,68,1,0
03,001,CAPITAL,01261,044642,0,0,32,20,6,107,1,2,77,0,0
03,001,CAPITAL,01261,044643,0,0,0,14,10,118,1,1,54,0,1
03,001,CAPITAL,01261,044644,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01261,044645,0,0,25,7,6,129,3,0,55,2,0
03,001,CAPITAL,01261,044646,0,0,2,0,6,128,1,0,50,0,0
03,001,CAPITAL,01261,044647,0,0,40,21,0,116,0,1,67,2,0
03,001,CAPITAL,01261,044648,0,0,36,13,7,115,2,2,66,0,0
03,001,CAPITAL,01261,044649,0,0,36,23,5,113,0,0,55,1,0
03,001,CAPITAL,01261,044650,0,0,23,19,3,132,0,0,43,2,1
03,001,CAPITAL,01261,044651,0,0,30,13,6,138,1,1,54,0,1
03,001,CAPITAL,01261,044652,0,0,35,24,0,0,1,0,50,1,0
03,001,CAPITAL,01261,044653,0,0,1,14,1,114,0,1,51,0,0
03,001,CAPITAL,01261,044654,0,0,0,20,4,143,1,0,50,0,0
03,001,CAPITAL,01261,044655,0,0,35,24,0,101,3,0,0,0,0
03,001,CAPITAL,01261,044656,0,0,1,16,1,122,1,0,55,0,2
03,001,CAPITAL,01261,044657,0,0,0,16,6,113,0,0,56,1,0
03,001,CAPITAL,01261,044658,0,0,3,22,12,121,0,2,47,4,0
03,001,CAPITAL,01261,044659,0,0,34,18,7,111,0,0,65,0,2
03,001,CAPITAL,01262,044660,0,0,0,12,4,152,1,1,35,1,0
03,001,CAPITAL,01262,044661,0,0,3,14,6,152,3,0,35,2,0
03,001,CAPITAL,01262,044662,0,0,30,24,0,146,3,0,44,5,0
03,001,CAPITAL,01262,044663,0,0,36,15,4,129,0,0,53,0,0
03,001,CAPITAL,01262,044664,0,0,23,12,7,156,0,1,51,1,1
03,001,CAPITAL,01262,044665,0,0,4,11,8,157,0,1,43,0,0
03,001,CAPITAL,01262,044666,0,0,46,18,9,129,1,0,41,0,0
03,001,CAPITAL,01262,044667,0,0,0,19,6,147,1,0,42,0,0
03,001,CAPITAL,01262,044668,0,0,3,12,3,147,1,3,37,0,0
03,001,CAPITAL,01262,044669,0,0,27,0,0,0,0,1,0,0,0
03,001,CAPITAL,01262,044670,0,0,0,0,3,154,0,2,48,4,3
03,001,CAPITAL,01262,044671,0,0,0,16,6,127,0,2,46,3,1
03,001,CAPITAL,01262,044672,0,0,30,11,6,136,1,1,38,2,0
03,001,CAPITAL,01262,044673,0,0,0,13,5,156,0,1,40,0,0
03,001,CAPITAL,01262,044674,0,0,39,17,6,146,0,0,47,0,0
03,001,CAPITAL,01262,044675,0,0,0,12,9,125,1,2,54,2,0
03,001,CAPITAL,01262,044676,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01262,044677,0,0,24,18,3,155,0,1,28,1,1
03,001,CAPITAL,01262,044678,0,0,0,18,2,147,1,0,45,2,1
03,001,CAPITAL,01262,044679,0,0,13,14,4,135,1,1,46,1,0
03,001,CAPITAL,01262,044680,0,0,0,20,10,130,1,0,49,2,2
03,001,CAPITAL,01262,044681,0,0,0,10,6,115,0,1,44,0,0
03,001,CAPITAL,01262,044682,0,0,0,16,1,150,2,2,43,0,2
03,001,CAPITAL,01262,044683,0,0,0,9,6,151,1,1,44,1,2
03,001,CAPITAL,01262,044684,0,0,0,10,2,141,1,2,65,1,1
03,001,CAPITAL,01262,044685,0,0,6,18,0,165,1,0,34,2,0
03,001,CAPITAL,01262,044686,0,0,10,19,2,125,0,0,34,0,0
03,001,CAPITAL,01262,044687,0,0,3,16,6,146,1,1,35,0,1
03,001,CAPITAL,01262,044688,0,0,29,13,4,172,2,0,36,0,0
03,001,CAPITAL,01262,044689,0,0,0,28,6,135,2,6,56,0,0
03,001,CAPITAL,01262,044690,0,0,0,15,2,148,1,1,37,2,1
03,001,CAPITAL,01262,044691,0,0,1,13,0,152,0,4,27,0,4
03,001,CAPITAL,01262,044692,0,0,0,0,0,0,2,1,0,1,0
03,001,CAPITAL,01262,044693,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01262,044694,0,0,36,0,0,0,0,0,0,2,2
03,001,CAPITAL,01262,044695,0,0,2,6,0,158,1,1,51,0,0
03,001,CAPITAL,01262,044696,0,0,2,15,0,1,0,0,48,1,0
03,001,CAPITAL,01262,044697,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01262,044698,0,0,1,18,4,124,5,2,59,4,0
03,001,CAPITAL,01262,044699,0,0,1,4,0,129,46,0,0,0,1
03,001,CAPITAL,01262,044700,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01262,044701,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01262,044702,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01262,044703,0,0,33,15,4,122,1,2,47,2,1
03,001,CAPITAL,01262,044704,0,0,0,11,5,136,2,2,55,2,3
03,001,CAPITAL,01262,044705,0,0,33,21,0,140,0,0,42,1,0
03,001,CAPITAL,01262,044706,0,0,28,9,6,142,2,1,45,0,0
03,001,CAPITAL,01262,044707,0,0,3,18,2,160,0,1,22,3,0
03,001,CAPITAL,01262,044708,0,0,35,10,5,145,1,1,37,2,1
03,001,CAPITAL,01262,044709,0,0,0,14,0,136,0,0,66,2,0
03,001,CAPITAL,01262,044710,0,0,1,17,2,139,1,0,51,0,0
03,001,CAPITAL,01262,044711,0,0,1,12,7,143,0,1,45,0,1
03,001,CAPITAL,01262,044712,0,0,25,20,4,149,1,2,48,3,3
03,001,CAPITAL,01262,044713,0,0,0,26,2,140,2,0,49,4,1
03,001,CAPITAL,01262,044714,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01262,044715,0,0,0,16,1,166,1,3,30,3,1
03,001,CAPITAL,01262,044716,0,0,18,17,4,157,2,0,38,2,0
03,001,CAPITAL,01262,044717,0,0,32,22,6,140,1,0,41,3,1
03,001,CAPITAL,01262,044718,0,0,4,18,10,138,1,0,56,0,0
03,001,CAPITAL,01262,044719,0,0,0,0,8,141,0,5,46,0,0
03,001,CAPITAL,01262,044720,0,0,60,0,6,127,2,2,42,1,2
03,001,CAPITAL,01262,044721,0,0,0,21,5,142,4,3,38,1,4
03,001,CAPITAL,01262,044722,0,0,29,19,0,117,1,4,60,0,1
03,001,CAPITAL,01262,044723,0,0,0,13,2,136,0,0,44,0,0
03,001,CAPITAL,01262,044724,0,0,0,8,0,159,0,2,32,0,1
03,001,CAPITAL,01262,044725,0,0,0,11,0,160,1,0,44,1,0
03,001,CAPITAL,01262,044726,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01262,044727,0,0,0,25,3,145,1,0,44,4,1
03,001,CAPITAL,01262,044728,0,0,23,16,9,146,0,0,47,1,0
03,001,CAPITAL,01262,044729,0,0,35,14,6,137,0,2,51,1,1
03,001,CAPITAL,01262,044730,0,0,28,16,1,140,0,3,44,1,1
03,001,CAPITAL,01262,044731,0,0,0,9,3,140,0,0,42,2,1
03,001,CAPITAL,01262,044732,0,0,1,16,6,124,3,0,42,0,0
03,001,CAPITAL,01262,044733,0,0,33,7,3,157,0,0,34,1,0
03,001,CAPITAL,01262,044734,0,0,5,0,0,143,2,0,30,0,0
03,001,CAPITAL,01262,044735,0,0,28,20,2,143,1,0,29,0,0
03,001,CAPITAL,01262,044736,0,0,0,19,6,131,3,0,51,1,0
03,001,CAPITAL,01262,044737,0,0,31,26,22,155,0,1,42,1,0
03,001,CAPITAL,01262,044738,0,0,16,5,1,152,1,2,50,5,0
03,001,CAPITAL,01262,044739,0,0,2,14,3,148,0,1,136,3,0
03,001,CAPITAL,01262,044740,0,0,0,9,4,164,0,1,42,0,0
03,001,CAPITAL,01262,044741,0,0,26,19,2,167,1,0,38,0,2
03,001,CAPITAL,01262,044742,0,0,23,17,1,163,0,4,41,1,1
03,001,CAPITAL,01262,044743,0,0,0,12,6,115,2,5,53,0,4
03,001,CAPITAL,01262,044744,0,0,2,29,0,172,2,0,29,0,0
03,001,CAPITAL,01262,044745,0,0,0,17,4,149,0,2,38,0,0
03,001,CAPITAL,01262,044746,0,0,19,14,5,159,2,0,39,0,1
03,001,CAPITAL,01262,044747,0,0,0,7,6,161,1,0,25,0,1
03,001,CAPITAL,01262,044748,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01262,044749,0,0,31,22,3,143,2,0,41,0,0
03,001,CAPITAL,01262,044750,0,0,0,15,5,145,0,1,38,0,0
03,001,CAPITAL,01262,044751,0,0,39,10,3,153,1,0,42,0,0
03,001,CAPITAL,01262,044752,0,0,32,13,2,144,1,2,37,1,1
03,001,CAPITAL,01262,044753,0,0,59,9,3,155,2,1,3,3,2
03,001,CAPITAL,01262,044754,0,0,31,20,1,121,0,5,52,0,1
03,001,CAPITAL,01262,044755,0,0,29,11,4,144,3,0,32,0,2
03,001,CAPITAL,01262,044756,0,0,44,6,4,144,3,3,32,2,2
03,001,CAPITAL,01262,044757,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01262,044758,0,0,0,17,0,137,2,2,53,1,1
03,001,CAPITAL,01262,044759,0,0,28,18,2,144,1,0,43,1,1
03,001,CAPITAL,01262,044760,0,0,0,7,6,158,4,2,36,1,2
03,001,CAPITAL,01262,044761,0,0,165,0,5,127,1,3,33,0,0
03,001,CAPITAL,01262,044762,0,0,35,16,3,132,0,0,43,0,0
03,001,CAPITAL,01262,044763,0,0,0,20,3,129,1,1,37,1,1
03,001,CAPITAL,01262,044764,0,0,31,11,1,157,0,2,38,1,1
03,001,CAPITAL,01262,044765,0,0,2,5,3,159,1,2,26,3,1
03,001,CAPITAL,01262,044766,0,0,6,10,3,124,1,2,33,3,2
03,001,CAPITAL,01262,044767,0,0,2,1,1,134,1,2,43,0,1
03,001,CAPITAL,01262,044768,0,0,0,19,5,130,1,1,50,0,0
03,001,CAPITAL,01262,044769,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01263,044770,0,0,24,4,14,131,1,0,69,0,0
03,001,CAPITAL,01263,044771,0,0,39,3,4,127,0,0,67,2,0
03,001,CAPITAL,01263,044772,0,0,28,13,3,110,2,1,78,1,0
03,001,CAPITAL,01263,044773,0,0,43,16,5,84,2,3,77,0,1
03,001,CAPITAL,01263,044774,0,0,17,12,5,102,3,0,67,0,0
03,001,CAPITAL,01263,044775,0,0,32,17,8,92,2,1,71,0,0
03,001,CAPITAL,01263,044776,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01263,044777,0,0,39,15,3,116,3,1,80,0,0
03,001,CAPITAL,01263,044778,0,0,33,6,5,134,1,1,60,0,1
03,001,CAPITAL,01263,044779,0,0,35,15,3,125,3,0,65,1,0
03,001,CAPITAL,01263,044780,0,0,36,9,5,127,1,1,62,0,0
03,001,CAPITAL,01263,044781,0,0,0,8,3,113,2,1,68,1,2
03,001,CAPITAL,01263,044782,0,0,23,11,7,98,0,1,75,1,1
03,001,CAPITAL,01263,044783,0,0,16,12,6,129,0,0,78,0,0
03,001,CAPITAL,01264,044784,0,0,36,11,2,152,1,0,39,1,2
03,001,CAPITAL,01264,044785,0,0,0,0,4,168,3,33,31,0,0
03,001,CAPITAL,01264,044786,0,0,0,0,0,175,2,1,19,0,0
03,001,CAPITAL,01264,044787,0,0,4,0,5,170,1,0,31,5,0
03,001,CAPITAL,01264,044788,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01264,044789,0,0,0,12,3,139,2,0,28,1,0
03,001,CAPITAL,01264,044790,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01264,044791,0,0,0,14,7,162,1,0,21,3,3
03,001,CAPITAL,01264,044792,0,0,30,10,3,161,1,1,31,7,0
03,001,CAPITAL,01264,044793,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01264,044794,0,0,4,6,0,172,2,0,40,2,0
03,001,CAPITAL,01264,044795,0,0,5,4,2,187,1,0,29,3,0
03,001,CAPITAL,01264,044796,0,0,0,7,3,186,0,1,38,0,2
03,001,CAPITAL,01264,044797,0,0,0,9,0,0,0,0,20,1,0
03,001,CAPITAL,01264,044798,0,0,4,8,0,173,0,1,31,1,0
03,001,CAPITAL,01264,044799,0,0,41,9,0,143,2,0,36,0,0
03,001,CAPITAL,01264,044800,0,0,0,8,3,187,2,3,19,1,2
03,001,CAPITAL,01264,044801,0,0,22,8,4,184,0,0,32,0,0
03,001,CAPITAL,01264,044802,0,0,1,12,3,172,1,0,25,4,0
03,001,CAPITAL,01264,044803,0,0,23,6,3,192,0,0,29,0,0
03,001,CAPITAL,01264,044804,0,0,0,0,0,0,3,0,0,0,0
03,001,CAPITAL,01264,044805,0,0,3,8,5,204,1,0,29,0,1
03,001,CAPITAL,01264,044806,0,0,2,5,3,186,1,0,32,2,2
03,001,CAPITAL,01264,044807,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01264,044808,0,0,29,7,3,178,2,3,25,1,0
03,001,CAPITAL,01264,044809,0,0,2,6,5,188,1,2,35,0,0
03,001,CAPITAL,01264,044810,0,0,0,17,2,165,1,2,17,2,1
03,001,CAPITAL,01264,044811,0,0,15,12,6,181,2,0,22,2,3
03,001,CAPITAL,01264,044812,0,0,27,9,4,163,0,0,34,1,0
03,001,CAPITAL,01265,044813,0,0,0,24,4,116,1,1,57,1,0
03,001,CAPITAL,01265,044814,0,0,37,19,9,102,2,1,62,0,2
03,001,CAPITAL,01265,044815,0,0,61,6,10,74,1,1,69,1,0
03,001,CAPITAL,01265,044816,0,0,22,18,5,117,3,1,64,0,0
03,001,CAPITAL,01265,044817,0,0,5,9,5,127,0,11,53,1,0
03,001,CAPITAL,01265,044818,0,0,42,14,5,107,2,0,59,0,0
03,001,CAPITAL,01265,044819,0,0,46,19,0,82,1,0,69,2,0
03,001,CAPITAL,01265,044820,0,0,48,4,6,114,4,0,66,1,0
03,001,CAPITAL,01265,044821,0,0,4,23,3,112,1,1,56,4,1
03,001,CAPITAL,01265,044822,0,0,29,13,8,101,1,1,64,2,1
03,001,CAPITAL,01265,044823,0,0,34,17,10,103,1,1,66,2,1
03,001,CAPITAL,01265,044824,0,0,33,16,6,125,4,0,55,0,0
03,001,CAPITAL,01265,044825,0,0,145,9,4,0,5,0,65,1,3
03,001,CAPITAL,01266,044826,0,0,31,13,0,150,2,0,57,0,0
03,001,CAPITAL,01266,044827,0,0,33,6,4,123,1,1,65,0,2
03,001,CAPITAL,01266,044828,0,0,0,10,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044829,0,0,34,13,2,144,0,1,44,1,1
03,001,CAPITAL,01266,044830,0,0,0,17,0,115,0,0,76,0,0
03,001,CAPITAL,01266,044831,0,0,28,14,7,125,0,0,43,0,0
03,001,CAPITAL,01266,044832,0,0,0,8,6,130,2,1,70,0,1
03,001,CAPITAL,01266,044833,0,0,51,14,7,72,2,2,82,2,0
03,001,CAPITAL,01266,044834,0,0,3,33,4,148,1,1,40,2,0
03,001,CAPITAL,01266,044835,0,0,26,12,9,138,1,0,56,1,1
03,001,CAPITAL,01266,044836,0,0,3,26,5,128,1,1,53,2,1
03,001,CAPITAL,01266,044837,0,0,38,14,2,110,0,0,67,4,1
03,001,CAPITAL,01266,044838,0,0,28,15,2,137,0,0,48,0,1
03,001,CAPITAL,01266,044839,0,0,27,23,4,119,0,0,52,0,0
03,001,CAPITAL,01266,044840,0,0,4,17,1,127,0,1,54,0,0
03,001,CAPITAL,01266,044841,0,0,32,15,3,124,0,0,49,1,0
03,001,CAPITAL,01266,044842,0,0,31,23,6,121,1,3,54,0,1
03,001,CAPITAL,01266,044843,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044844,0,0,38,13,6,98,2,1,83,2,0
03,001,CAPITAL,01266,044845,0,0,4,20,6,101,1,3,58,1,1
03,001,CAPITAL,01266,044846,0,0,55,20,8,122,0,0,37,2,1
03,001,CAPITAL,01266,044847,0,0,36,8,8,126,2,0,50,3,0
03,001,CAPITAL,01266,044848,0,0,32,11,4,144,0,2,50,0,2
03,001,CAPITAL,01266,044849,0,0,29,26,5,115,0,0,73,0,0
03,001,CAPITAL,01266,044850,0,0,47,18,3,120,2,0,63,0,0
03,001,CAPITAL,01266,044851,0,0,38,13,2,124,2,2,59,1,0
03,001,CAPITAL,01266,044852,0,0,30,24,3,128,0,1,34,2,2
03,001,CAPITAL,01266,044853,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044854,0,0,29,14,7,121,1,1,52,1,0
03,001,CAPITAL,01266,044855,0,0,35,25,2,140,1,0,49,0,1
03,001,CAPITAL,01266,044856,0,0,38,17,5,142,2,1,51,0,0
03,001,CAPITAL,01266,044857,0,0,41,21,0,141,1,0,43,0,0
03,001,CAPITAL,01266,044858,0,0,29,16,4,134,3,3,34,0,0
03,001,CAPITAL,01266,044859,0,0,41,15,6,115,1,1,68,2,0
03,001,CAPITAL,01266,044860,0,0,0,12,3,130,0,1,46,2,0
03,001,CAPITAL,01266,044861,0,0,0,0,0,0,1,0,0,1,0
03,001,CAPITAL,01266,044862,0,0,19,15,3,146,2,0,42,0,1
03,001,CAPITAL,01266,044863,0,0,2,19,4,118,0,1,54,0,1
03,001,CAPITAL,01266,044864,0,0,35,23,7,94,1,2,66,2,0
03,001,CAPITAL,01266,044865,0,0,45,13,5,116,2,0,70,0,0
03,001,CAPITAL,01266,044866,0,0,28,10,6,131,0,0,52,1,0
03,001,CAPITAL,01266,044867,0,0,30,15,16,123,3,0,65,1,0
03,001,CAPITAL,01266,044868,0,0,45,18,4,117,3,0,56,1,0
03,001,CAPITAL,01266,044869,0,0,24,16,5,128,5,2,50,1,1
03,001,CAPITAL,01266,044870,0,0,25,15,3,112,0,0,84,1,1
03,001,CAPITAL,01266,044871,0,0,30,16,12,0,4,1,57,0,0
03,001,CAPITAL,01266,044872,0,0,33,21,6,109,4,1,64,0,0
03,001,CAPITAL,01266,044873,0,0,34,11,4,133,3,1,64,2,1
03,001,CAPITAL,01266,044874,0,0,33,22,2,109,2,0,76,2,0
03,001,CAPITAL,01266,044875,0,0,90,0,5,131,3,0,0,1,0
03,001,CAPITAL,01266,044876,0,0,41,10,2,108,1,0,73,0,1
03,001,CAPITAL,01266,044877,0,0,9,20,5,144,0,0,60,0,0
03,001,CAPITAL,01266,044878,0,0,1,24,8,114,1,1,55,0,0
03,001,CAPITAL,01266,044879,0,0,0,26,5,103,2,1,59,0,0
03,001,CAPITAL,01266,044880,0,0,0,16,4,125,0,1,57,1,1
03,001,CAPITAL,01266,044881,0,0,35,18,6,112,1,0,64,0,0
03,001,CAPITAL,01266,044882,0,0,2,15,12,129,1,0,50,0,0
03,001,CAPITAL,01266,044883,0,0,32,17,6,122,3,0,51,1,2
03,001,CAPITAL,01266,044884,0,0,0,11,3,121,1,2,55,1,1
03,001,CAPITAL,01266,044885,0,0,3,12,4,126,0,1,61,0,1
03,001,CAPITAL,01266,044886,0,0,35,10,5,111,0,0,73,2,0
03,001,CAPITAL,01266,044887,0,0,0,18,6,131,2,2,45,0,1
03,001,CAPITAL,01266,044888,0,0,40,14,1,130,0,0,51,0,0
03,001,CAPITAL,01266,044889,0,0,38,16,8,97,0,3,68,0,0
03,001,CAPITAL,01266,044890,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044891,0,0,28,14,5,125,2,4,64,1,0
03,001,CAPITAL,01266,044892,0,0,0,16,7,123,3,1,45,0,0
03,001,CAPITAL,01266,044893,0,0,42,12,5,131,3,2,47,0,0
03,001,CAPITAL,01266,044894,0,0,24,9,4,126,0,0,68,0,0
03,001,CAPITAL,01266,044895,0,0,0,0,4,0,1,0,0,0,0
03,001,CAPITAL,01266,044896,0,0,20,16,8,109,0,4,59,1,0
03,001,CAPITAL,01266,044897,0,0,50,13,5,101,0,3,62,2,0
03,001,CAPITAL,01266,044898,0,0,42,17,6,113,1,1,51,0,0
03,001,CAPITAL,01266,044899,0,0,0,14,3,119,4,3,48,1,0
03,001,CAPITAL,01266,044900,0,0,31,11,4,114,1,1,54,0,0
03,001,CAPITAL,01266,044901,0,0,37,16,2,118,0,0,51,1,2
03,001,CAPITAL,01266,044902,0,0,3,24,6,122,1,1,46,1,2
03,001,CAPITAL,01266,044903,0,0,26,14,3,125,2,0,57,1,0
03,001,CAPITAL,01266,044904,0,0,43,22,2,110,1,1,60,0,0
03,001,CAPITAL,01266,044905,0,0,30,11,0,111,8,2,61,0,1
03,001,CAPITAL,01266,044906,0,0,33,17,6,117,2,1,48,4,0
03,001,CAPITAL,01266,044907,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044908,0,0,43,17,7,109,0,0,63,1,0
03,001,CAPITAL,01266,044909,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044910,0,0,24,20,4,118,0,0,57,4,0
03,001,CAPITAL,01266,044911,0,0,0,11,7,128,2,1,58,0,1
03,001,CAPITAL,01266,044912,0,0,36,19,0,127,1,1,53,3,0
03,001,CAPITAL,01266,044913,0,0,0,12,0,129,2,2,48,0,0
03,001,CAPITAL,01266,044914,0,0,39,8,14,102,1,2,64,0,1
03,001,CAPITAL,01266,044915,0,0,26,18,9,119,2,1,60,0,0
03,001,CAPITAL,01266,044916,0,0,22,14,1,139,1,0,56,1,0
03,001,CAPITAL,01266,044917,0,0,2,19,6,115,1,1,54,1,2
03,001,CAPITAL,01266,044918,0,0,30,11,2,153,0,1,50,3,0
03,001,CAPITAL,01266,044919,0,0,32,22,6,135,0,0,45,0,0
03,001,CAPITAL,01266,044920,0,0,39,16,5,124,6,0,44,2,0
03,001,CAPITAL,01266,044921,0,0,34,18,5,111,1,0,68,3,0
03,001,CAPITAL,01266,044922,0,0,0,18,2,121,1,0,46,2,0
03,001,CAPITAL,01266,044923,0,0,31,20,5,129,2,3,62,0,0
03,001,CAPITAL,01266,044924,0,0,30,21,5,128,1,0,55,3,5
03,001,CAPITAL,01266,044925,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044926,0,0,42,17,0,130,6,1,54,0,2
03,001,CAPITAL,01266,044927,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044928,0,0,33,9,7,118,0,0,60,1,0
03,001,CAPITAL,01266,044929,0,0,46,17,0,114,1,1,51,0,0
03,001,CAPITAL,01266,044930,0,0,2,15,0,111,3,0,70,1,0
03,001,CAPITAL,01266,044931,0,0,97,15,4,126,2,0,55,1,0
03,001,CAPITAL,01266,044932,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044933,0,0,2,21,5,137,1,1,40,2,2
03,001,CAPITAL,01266,044934,0,0,34,18,12,122,2,2,60,1,0
03,001,CAPITAL,01266,044935,0,0,30,10,3,108,3,0,57,3,1
03,001,CAPITAL,01266,044936,0,0,23,19,6,116,1,1,56,1,2
03,001,CAPITAL,01266,044937,0,0,0,15,6,129,1,0,48,1,0
03,001,CAPITAL,01266,044938,0,0,0,21,2,119,1,1,57,0,0
03,001,CAPITAL,01266,044939,0,0,0,13,6,120,0,0,56,0,0
03,001,CAPITAL,01266,044940,0,0,0,24,5,121,0,3,56,0,0
03,001,CAPITAL,01266,044941,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044942,0,0,2,11,8,0,118,1,56,1,0
03,001,CAPITAL,01266,044943,0,0,0,17,3,107,0,3,60,1,0
03,001,CAPITAL,01266,044944,0,0,3,19,4,131,3,2,52,0,0
03,001,CAPITAL,01266,044945,0,0,0,19,4,133,3,1,56,1,1
03,001,CAPITAL,01266,044946,0,0,0,20,8,126,0,0,53,2,1
03,001,CAPITAL,01266,044947,0,0,27,25,6,114,0,2,52,1,1
03,001,CAPITAL,01266,044948,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044949,0,0,5,18,3,127,0,0,48,3,0
03,001,CAPITAL,01266,044950,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01266,044951,0,0,45,0,5,0,0,0,0,4,0
03,001,CAPITAL,01266,044952,0,0,0,16,1,130,2,0,51,0,0
03,001,CAPITAL,01266,044953,0,0,0,13,8,136,1,0,52,0,0
03,001,CAPITAL,01266,044954,0,0,0,13,5,136,2,0,58,2,1
03,001,CAPITAL,01267,044955,0,0,3,19,7,0,0,1,51,3,0
03,001,CAPITAL,01267,044956,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01267,044957,0,0,33,25,6,107,2,1,70,2,0
03,001,CAPITAL,01267,044958,0,0,51,17,0,108,2,3,54,0,1
03,001,CAPITAL,01267,044959,0,0,5,11,3,111,0,2,61,0,1
03,001,CAPITAL,01267,044960,0,0,51,24,4,123,1,4,46,2,2
03,001,CAPITAL,01267,044961,0,0,39,9,6,129,1,0,50,0,0
03,001,CAPITAL,01267,044962,0,0,59,0,3,128,2,0,48,3,3
03,001,CAPITAL,01267,044963,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01267,044964,0,0,48,8,4,133,1,4,45,3,0
03,001,CAPITAL,01267,044965,0,0,0,13,11,129,5,2,67,0,0
03,001,CAPITAL,01267,044966,0,0,0,19,7,130,0,1,43,1,1
03,001,CAPITAL,01267,044967,0,0,29,16,5,138,0,0,58,0,0
03,001,CAPITAL,01267,044968,0,0,34,20,5,107,0,1,81,0,0
03,001,CAPITAL,01267,044969,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01267,044970,0,0,30,18,0,120,0,0,66,3,2
03,001,CAPITAL,01267,044971,0,0,48,15,5,113,1,0,52,3,0
03,001,CAPITAL,01267,044972,0,0,32,16,3,124,6,2,62,3,0
03,001,CAPITAL,01267,044973,0,0,1,19,6,110,0,1,56,0,0
03,001,CAPITAL,01267,044974,0,0,0,21,4,121,2,3,63,0,2
03,001,CAPITAL,01267,044975,0,0,27,17,2,120,1,2,60,1,1
03,001,CAPITAL,01267,044976,0,0,0,0,0,0,0,0,0,0,0
03,001,CAPITAL,01267,044977,0,0,0,24,9,121,2,0,67,0,1
03,001,CAPITAL,01267,044978,0,0,0,16,4,127,1,0,58,0,2
03,001,CAPITAL,01267,044979,0,0,4,13,6,111,2,3,63,0,1
03,001,CAPITAL,01267,044980,0,0,2,17,0,138,3,0,50,1,0
03,001,CAPITAL,01267,044981,0,0,0,22,0,110,1,2,61,0,2
03,001,CAPITAL,01267,044982,0,0,30,19,8,134,1,1,56,0,0
