codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0030,0033,0036,0037,0038,0042,0045,0122,0123,0127,0512,0524,0534
21,Belgrano,001,0403 ,0019,900,42,0,8,14,6,4,0,2,16,2,10,6,14,434,224,36
21,Belgrano,001,0403 ,0020,900,43,0,8,24,6,2,2,6,2,4,2,10,6,412,202,48
21,Belgrano,001,0403 ,0021,638,27,0,8,8,4,2,6,4,14,2,0,0,10,394,190,26
21,Belgrano,001,0403 ,0022,153,11,0,1,3,1,1,0,1,1,0,1,1,2,61,34,5
21,Belgrano,001,0404A,0022,450,17,0,1,2,7,0,3,1,5,0,0,1,0,220,90,23
21,Belgrano,001,0404A,0023,900,35,0,2,16,18,2,0,2,8,4,4,0,6,404,196,46
21,Belgrano,001,0404A,0024,900,25,11,2,8,18,6,4,2,2,2,4,4,6,446,206,46
21,Belgrano,001,0404A,0025,900,35,8,2,18,8,0,2,2,6,2,2,6,8,406,216,48
21,Belgrano,001,0404A,0026,900,5,6,2,14,12,2,4,0,8,8,2,4,10,374,234,62
21,Belgrano,001,0404A,0027,900,31,14,2,18,10,0,0,2,8,4,4,6,374,472,120,48
21,Belgrano,001,0404A,0028,900,37,0,2,10,6,4,6,4,12,2,8,8,8,418,168,46
21,Belgrano,001,0404A,0029,900,51,0,2,6,8,0,2,0,4,2,0,2,12,430,178,56
21,Belgrano,001,0404A,0030,900,40,0,6,10,10,0,0,2,14,2,2,6,8,418,186,68
21,Belgrano,001,0404A,0031,900,31,0,10,10,6,0,2,8,8,4,2,4,8,438,204,46
21,Belgrano,001,0404A,0032,700,33,0,4,10,12,2,6,6,10,4,6,2,6,374,170,68
21,Belgrano,001,0404A,0033,701,27,11,0,16,2,0,0,0,8,0,0,0,4,412,226,36
21,Belgrano,001,0404A,0034,264,7,0,3,4,1,1,0,1,9,2,0,0,1,111,51,13
21,Belgrano,001,0404B,0034,450,16,0,1,5,3,4,3,0,1,3,0,1,2,158,107,66
21,Belgrano,001,0404B,0035,621,23,0,4,10,10,4,4,0,4,0,2,4,12,304,238,126
21,Belgrano,001,0404B,0036,151,1,0,2,3,0,0,0,1,0,1,1,1,1,57,36,23
21,Belgrano,001,0405 ,0036,450,17,0,2,2,1,0,3,2,3,2,1,1,7,201,111,22
21,Belgrano,001,0405 ,0037,900,34,0,4,4,2,6,6,8,4,4,2,4,6,408,262,38
21,Belgrano,001,0405 ,0038,767,19,1,0,10,2,4,2,2,4,2,0,4,10,352,314,38
21,Belgrano,001,0405 ,0039,338,7,0,0,2,2,1,0,1,3,0,3,1,1,139,109,6
21,Belgrano,001,0406 ,0039,450,21,0,2,5,2,1,2,0,2,0,0,0,1,221,94,14
21,Belgrano,001,0406 ,0040,881,27,0,6,22,4,6,0,2,2,4,0,6,4,398,266,36
21,Belgrano,001,0406 ,0041,241,4,0,0,0,0,0,1,1,0,0,0,0,2,98,77,4
21,Belgrano,001,0406 ,0042,241,9,0,0,1,0,0,0,0,1,0,0,1,0,115,68,4
21,Caseros,002,0364 ,0041,450,25,0,3,16,0,1,0,2,3,2,1,1,7,101,184,26
21,Caseros,002,0364 ,0042,450,21,0,2,9,1,0,1,4,2,1,1,2,3,100,203,27
21,Caseros,002,0364 ,0043,900,33,0,6,30,2,2,2,2,4,4,2,0,6,158,444,64
21,Caseros,002,0364 ,0044,900,21,0,6,22,2,4,2,4,4,4,4,8,6,238,462,60
21,Caseros,002,0364 ,0045,900,28,0,10,34,8,2,4,4,6,2,4,2,10,190,442,66
21,Caseros,002,0364 ,0046,900,32,0,8,24,0,4,12,6,10,2,4,4,14,164,442,92
21,Caseros,002,0364 ,0047,613,27,0,2,24,6,0,2,8,6,2,6,2,8,180,390,54
21,Caseros,002,0364 ,0048,450,10,0,2,11,0,0,1,2,0,0,0,3,4,72,224,23
21,Caseros,002,0364 ,0049,270,15,0,1,7,1,1,0,0,2,0,0,0,0,39,146,9
21,Caseros,002,0365 ,0048,450,17,0,3,6,1,0,1,1,1,1,2,4,13,176,129,24
21,Caseros,002,0365 ,0049,450,29,0,3,9,2,1,0,1,1,1,0,3,5,188,127,16
21,Caseros,002,0365 ,0050,790,23,2,10,16,2,2,2,0,2,4,6,2,16,322,314,36
21,Caseros,002,0365 ,0051,450,20,0,2,5,0,0,2,1,1,0,0,0,7,171,135,18
21,Caseros,002,0365 ,0052,415,6,0,2,7,2,1,1,1,1,5,0,3,5,123,150,13
21,Caseros,002,0365A,0051,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0
21,Caseros,002,0365A,0053,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
21,Caseros,002,0366 ,0052,450,11,0,4,9,0,1,2,2,0,2,2,1,6,115,192,28
21,Caseros,002,0366 ,0053,242,7,2,2,2,0,0,0,1,1,0,0,1,8,91,71,12
21,Caseros,002,0366 ,0054,693,19,0,2,16,0,0,2,0,2,0,2,2,6,214,404,36
21,Caseros,002,0366 ,0055,450,20,0,1,4,0,0,0,0,0,1,0,5,3,126,162,16
21,Caseros,002,0366 ,0056,82,4,0,1,0,0,0,0,0,0,0,0,0,0,25,31,7
21,Caseros,002,0367 ,0055,450,23,0,3,33,0,1,3,0,4,0,1,1,5,174,100,30
21,Caseros,002,0367 ,0056,450,14,5,4,16,2,3,1,2,0,2,1,1,2,164,130,23
21,Caseros,002,0367 ,0057,900,25,9,4,54,8,6,6,4,4,2,2,0,8,394,228,54
21,Caseros,002,0367 ,0058,900,27,14,2,48,2,0,2,4,4,2,4,6,4,410,270,60
21,Caseros,002,0367 ,0059,806,31,11,4,40,0,2,4,4,0,6,2,4,4,366,242,50
21,Caseros,002,0367 ,0060,450,12,4,1,21,1,1,1,1,1,1,1,5,0,188,107,14
21,Caseros,002,0367 ,0061,438,22,0,4,20,0,0,1,0,1,2,1,2,3,168,107,21
21,Caseros,002,0368A,0060,450,12,13,8,15,1,1,5,0,6,1,1,3,10,153,25,32
21,Caseros,002,0368A,0061,450,20,5,0,14,1,0,1,0,2,1,2,1,8,149,116,34
21,Caseros,002,0368A,0062,900,50,17,8,30,8,10,4,6,20,8,4,6,8,278,248,48
21,Caseros,002,0368A,0063,900,12,17,8,34,4,4,8,2,16,6,6,8,14,292,298,40
21,Caseros,002,0368A,0064,900,26,11,10,34,4,2,2,4,8,2,6,4,8,302,298,48
21,Caseros,002,0368A,0065,900,28,13,2,24,4,2,2,6,16,8,6,8,8,308,308,40
21,Caseros,002,0368A,0066,900,39,9,18,46,8,4,4,2,12,2,0,6,12,256,282,58
21,Caseros,002,0368A,0067,900,40,10,2,48,2,2,2,4,14,2,4,12,18,288,272,46
21,Caseros,002,0368A,0068,900,55,0,6,42,2,2,0,4,8,6,8,2,8,340,262,52
21,Caseros,002,0368A,0069,900,45,14,2,12,8,4,4,4,12,6,4,4,16,300,278,52
21,Caseros,002,0368A,0070,900,16,22,6,54,6,2,2,4,6,6,6,4,10,266,298,62
21,Caseros,002,0368A,0071,900,44,5,4,44,4,4,2,4,12,6,4,10,10,294,254,48
21,Caseros,002,0368A,0072,900,29,10,6,34,8,4,6,4,20,6,4,6,10,256,276,66
21,Caseros,002,0368A,0073,900,35,12,6,34,2,2,4,0,12,6,4,4,28,326,262,60
21,Caseros,002,0368A,0074,900,26,20,0,22,8,2,8,2,8,6,4,6,6,312,318,64
21,Caseros,002,0368A,0075,900,52,0,8,32,4,2,8,2,16,4,4,8,10,292,236,72
21,Caseros,002,0368A,0076,900,45,0,6,24,8,4,2,2,18,6,4,6,10,308,310,52
21,Caseros,002,0368A,0077,900,38,5,6,28,6,0,2,6,10,4,4,8,12,298,282,64
21,Caseros,002,0368A,0078,900,36,19,2,32,6,2,4,4,18,0,2,6,20,366,262,78
21,Caseros,002,0368A,0079,900,50,6,10,32,4,4,4,2,8,2,8,8,8,278,292,56
21,Caseros,002,0368A,0080,900,9,11,12,46,2,0,4,6,6,2,6,6,14,288,260,74
21,Caseros,002,0368A,0081,900,25,37,12,28,2,2,0,2,8,6,0,8,10,276,258,66
21,Caseros,002,0368A,0082,900,30,26,14,40,8,2,6,2,18,2,2,4,8,298,212,72
21,Caseros,002,0368A,0083,900,33,13,8,34,10,2,6,4,16,8,4,8,12,290,258,54
21,Caseros,002,0368A,0084,900,27,21,4,32,2,4,2,10,6,2,6,6,8,262,278,58
21,Caseros,002,0368A,0085,900,18,16,6,24,0,2,0,2,6,2,4,2,12,280,288,52
21,Caseros,002,0368A,0086,900,28,9,2,32,8,0,4,0,20,2,4,14,12,280,282,68
21,Caseros,002,0368A,0087,900,16,18,14,22,8,6,10,0,10,4,2,4,10,314,288,62
21,Caseros,002,0368A,0088,663,29,9,6,24,10,0,6,4,6,2,2,4,10,272,270,52
21,Caseros,002,0368A,0089,450,23,6,0,19,1,1,2,0,7,2,0,0,0,114,150,14
21,Caseros,002,0368A,0090,450,13,9,1,16,5,1,0,1,6,3,3,0,5,120,139,31
21,Caseros,002,0368A,0091,450,18,10,1,10,2,0,0,0,6,0,1,1,2,127,137,31
21,Caseros,002,0368A,0092,158,6,0,0,7,0,0,0,1,1,2,0,1,2,49,51,10
21,Caseros,002,0368B,0089,82,6,0,0,1,0,0,0,0,1,0,0,0,0,25,25,3
21,Caseros,002,0368B,0093,79,1,0,0,1,0,0,0,0,0,0,0,0,2,26,19,3
21,Caseros,002,0368C,0090,47,0,0,0,1,0,0,0,0,0,0,0,0,0,17,13,2
21,Caseros,002,0368C,0094,49,1,1,0,1,0,0,0,0,0,0,1,0,1,20,6,1
21,Caseros,002,0368D,0091,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0
21,Caseros,002,0368D,0095,9,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2
21,Caseros,002,0369 ,0092,450,10,0,2,14,2,0,3,2,2,1,2,1,2,161,121,30
21,Caseros,002,0369 ,0093,88,4,0,0,0,3,0,0,0,0,1,0,1,1,36,22,6
21,Caseros,002,0369 ,0096,450,3,0,0,7,0,1,2,1,0,1,0,2,0,155,141,26
21,Caseros,002,0369 ,0097,105,2,0,1,1,0,0,0,0,0,0,0,0,0,31,36,8
21,Caseros,002,0370 ,0094,450,23,0,2,5,4,0,3,4,4,0,1,3,5,160,131,17
21,Caseros,002,0370 ,0095,450,26,0,2,5,0,0,3,1,7,2,1,2,8,158,137,15
21,Caseros,002,0370 ,0096,450,12,4,4,9,1,0,0,3,3,0,2,5,5,170,133,9
21,Caseros,002,0370 ,0097,450,28,8,3,7,1,0,2,0,4,0,1,3,13,160,114,17
21,Caseros,002,0370 ,0098,900,30,4,10,28,6,0,0,4,12,10,2,2,10,338,274,30
21,Caseros,002,0370 ,0099,900,37,5,4,26,2,0,4,2,12,4,4,6,4,300,284,48
21,Caseros,002,0370 ,0100,734,22,7,8,20,2,4,10,0,4,2,2,10,6,292,342,34
21,Caseros,002,0370 ,0101,450,9,14,2,5,3,2,1,0,1,1,0,1,5,152,156,14
21,Caseros,002,0370 ,0102,450,6,4,2,11,2,1,0,1,2,2,0,1,2,162,133,9
21,Caseros,002,0370 ,0103,450,17,3,0,13,2,2,1,0,2,1,4,2,1,153,135,17
21,Caseros,002,0370 ,0104,409,17,0,3,17,1,0,0,1,1,3,2,0,6,136,139,10
21,Caseros,002,0371 ,0101,450,20,0,4,16,1,0,0,0,0,3,1,2,3,134,174,20
21,Caseros,002,0371 ,0102,450,18,0,9,8,4,1,1,1,7,3,1,6,7,137,132,40
21,Caseros,002,0371 ,0103,450,18,0,5,4,0,2,0,1,2,2,1,4,3,149,151,16
21,Caseros,002,0371 ,0104,450,30,0,4,4,0,0,4,3,3,1,1,4,7,138,127,28
21,Caseros,002,0371 ,0105,900,30,0,8,16,4,2,2,10,4,4,4,12,20,264,338,64
21,Caseros,002,0371 ,0106,522,6,0,12,28,4,2,10,2,2,2,2,6,14,244,322,70
21,Caseros,002,0371 ,0107,450,10,0,5,5,1,1,4,1,3,5,0,2,1,121,179,16
21,Caseros,002,0371 ,0108,450,16,0,3,7,2,0,0,0,5,2,0,3,6,114,164,17
21,Caseros,002,0371 ,0109,450,21,0,2,8,0,2,1,1,2,2,1,6,3,124,161,20
21,Caseros,002,0371 ,0110,238,4,0,1,4,1,1,0,0,2,2,0,2,2,72,84,14
21,Caseros,002,0372 ,0107,450,10,0,1,3,0,0,1,0,0,0,1,0,6,188,150,21
21,Caseros,002,0372 ,0108,242,5,0,1,0,0,0,2,0,0,0,1,1,4,104,77,8
21,Caseros,002,0372 ,0111,450,13,1,0,1,0,1,2,0,0,1,0,4,1,152,158,24
21,Caseros,002,0372 ,0112,246,6,0,1,2,0,0,0,1,0,1,1,1,4,87,79,6
21,Caseros,002,0373 ,0109,450,15,0,1,9,0,0,1,1,0,1,1,1,4,159,157,20
21,Caseros,002,0373 ,0110,371,11,0,1,4,2,1,2,0,0,2,1,1,4,126,139,11
21,Caseros,002,0373 ,0113,450,10,0,1,5,0,0,0,0,0,2,1,0,1,140,179,12
21,Caseros,002,0373 ,0114,346,7,0,0,3,0,0,3,0,0,0,0,1,3,108,138,10
21,Caseros,002,0374 ,0111,450,9,0,2,3,0,3,0,1,1,0,0,0,2,165,153,16
21,Caseros,002,0374 ,0112,450,8,7,6,6,1,2,3,1,1,2,2,5,1,157,139,9
21,Caseros,002,0374 ,0113,171,2,0,1,3,1,0,0,0,0,0,0,1,2,51,61,13
21,Caseros,002,0374 ,0115,450,9,2,0,8,1,1,2,0,0,1,1,1,4,137,155,10
21,Caseros,002,0374 ,0116,450,8,2,1,3,0,1,1,0,2,2,0,0,3,133,164,7
21,Caseros,002,0374 ,0117,228,1,1,0,4,0,0,0,0,0,0,0,2,0,87,75,9
21,Caseros,002,0374A,0114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,Caseros,002,0375 ,0115,450,18,0,0,3,0,1,1,0,2,3,3,2,2,145,167,18
21,Caseros,002,0375 ,0116,450,15,0,1,5,0,0,0,0,0,1,1,2,2,154,164,18
21,Caseros,002,0375 ,0117,450,22,0,1,7,2,0,2,2,1,2,0,1,2,148,153,20
21,Caseros,002,0375 ,0118,900,27,0,4,4,8,2,0,2,2,2,2,6,4,316,386,46
21,Caseros,002,0375 ,0119,900,40,0,6,4,2,2,4,0,4,4,2,6,14,304,384,36
21,Caseros,002,0375 ,0120,686,34,0,4,12,0,2,2,0,2,0,2,4,6,270,348,44
21,Caseros,002,0375 ,0121,687,16,349,4,12,4,2,2,0,0,2,0,4,2,240,366,42
21,Caseros,002,0375 ,0122,450,15,0,0,3,0,0,1,1,0,3,2,3,1,124,199,14
21,Caseros,002,0375 ,0123,450,13,0,0,0,0,0,1,0,1,2,2,3,5,115,193,28
21,Caseros,002,0375 ,0124,144,8,0,0,1,0,0,2,0,0,0,1,0,4,58,46,6
21,Caseros,002,0375A,0122,61,8,0,1,0,0,0,0,1,0,2,0,0,0,17,18,4
21,Caseros,002,0375A,0125,50,4,0,0,0,0,0,0,0,0,0,1,0,0,16,16,2
21,Caseros,002,0376 ,0123,450,23,0,2,2,0,1,2,3,4,0,1,0,1,119,183,28
21,Caseros,002,0376 ,0124,350,8,1,0,1,0,0,2,0,1,1,1,0,1,103,134,20
21,Caseros,002,0376 ,0126,450,11,6,2,11,3,0,0,0,2,0,3,0,1,120,183,23
21,Caseros,002,0376 ,0127,383,8,1,0,2,1,0,0,0,4,2,0,1,3,112,157,13
21,Castellanos,003,0111 ,0125,118,7,0,4,1,0,1,0,0,1,1,0,0,0,45,25,1
21,Castellanos,003,0111 ,0128,83,4,0,0,0,0,0,0,2,0,1,2,0,2,32,22,0
21,Castellanos,003,0112 ,0126,101,3,0,0,1,0,0,1,1,2,1,0,0,1,39,24,1
21,Castellanos,003,0112 ,0129,77,0,0,0,1,0,0,1,0,3,0,0,0,0,32,19,0
21,Castellanos,003,0113 ,0127,154,0,0,1,2,0,1,1,0,0,1,1,3,12,59,29,1
21,Castellanos,003,0113 ,0130,109,0,0,0,2,0,0,0,0,0,1,1,0,1,41,32,0
21,Castellanos,003,0114 ,0128,88,6,0,0,0,0,0,1,0,1,0,0,0,2,27,14,23
21,Castellanos,003,0114 ,0131,94,4,0,0,0,0,0,0,0,0,0,0,0,0,25,15,25
21,Castellanos,003,0115 ,0129,450,18,0,1,1,2,1,2,1,2,1,3,3,18,219,81,21
21,Castellanos,003,0115 ,0130,168,2,0,0,0,0,0,0,0,1,1,1,1,1,83,34,7
21,Castellanos,003,0115 ,0132,450,12,0,1,2,6,4,2,1,3,1,0,3,10,225,79,18
21,Castellanos,003,0115 ,0133,114,2,0,1,0,0,0,0,0,1,0,0,0,1,61,18,5
21,Castellanos,003,0116 ,0131,133,6,0,1,0,1,0,1,1,0,0,1,1,3,38,51,0
21,Castellanos,003,0116 ,0134,110,3,0,0,0,0,0,0,0,0,0,0,0,0,41,48,2
21,Castellanos,003,0117 ,0132,450,27,0,0,1,0,0,3,2,5,1,0,1,6,180,126,14
21,Castellanos,003,0117 ,0133,450,26,0,4,0,0,1,3,0,9,1,0,1,3,172,111,12
21,Castellanos,003,0117 ,0134,450,14,0,4,2,2,1,1,2,2,1,1,2,3,167,122,12
21,Castellanos,003,0117 ,0135,900,41,0,4,10,12,2,12,4,8,2,0,4,18,340,244,32
21,Castellanos,003,0117 ,0136,572,16,5,2,8,12,4,6,0,14,4,2,0,8,270,288,26
21,Castellanos,003,0117 ,0137,450,15,0,1,0,3,0,0,0,5,0,2,0,1,171,143,14
21,Castellanos,003,0117 ,0138,450,19,0,2,3,4,1,1,0,5,2,1,1,2,155,124,11
21,Castellanos,003,0117 ,0139,315,8,0,0,0,0,0,0,0,4,0,2,0,1,126,79,10
21,Castellanos,003,0118 ,0137,450,22,15,2,3,4,2,1,0,8,3,4,2,3,138,120,22
21,Castellanos,003,0118 ,0138,450,18,0,2,6,1,1,1,2,0,0,0,5,4,175,114,29
21,Castellanos,003,0118 ,0139,450,14,5,1,3,0,1,0,2,4,1,5,0,4,145,159,33
21,Castellanos,003,0118 ,0140,900,37,12,14,10,4,4,14,4,10,4,0,8,16,294,310,56
21,Castellanos,003,0118 ,0141,900,37,11,6,12,2,2,4,2,4,2,6,12,12,316,282,52
21,Castellanos,003,0118 ,0142,900,33,21,6,8,2,2,4,6,4,6,4,6,6,324,270,48
21,Castellanos,003,0118 ,0143,900,54,8,8,12,2,4,6,8,6,4,2,8,10,292,280,48
21,Castellanos,003,0118 ,0144,900,33,13,4,12,4,2,0,2,14,4,8,8,14,280,276,58
21,Castellanos,003,0118 ,0145,900,49,3,12,8,2,4,6,6,8,2,0,6,8,322,308,48
21,Castellanos,003,0118 ,0146,900,36,8,8,14,2,2,6,6,10,4,4,6,22,300,284,44
21,Castellanos,003,0118 ,0147,900,43,0,8,10,4,2,2,0,8,4,4,4,6,330,284,54
21,Castellanos,003,0118 ,0148,900,53,0,6,16,2,6,4,4,16,8,4,4,14,300,264,54
21,Castellanos,003,0118 ,0149,900,44,14,6,4,8,6,2,8,14,6,0,8,8,278,288,56
21,Castellanos,003,0118 ,0150,900,24,15,10,10,6,0,4,4,12,4,6,10,6,316,272,54
21,Castellanos,003,0118 ,0151,900,48,0,2,12,0,0,10,6,14,6,2,10,12,300,312,38
21,Castellanos,003,0118 ,0152,900,25,22,26,6,10,2,2,6,8,6,8,4,14,278,260,68
21,Castellanos,003,0118 ,0153,695,38,10,6,4,6,8,4,2,10,2,0,4,10,284,290,46
21,Castellanos,003,0118 ,0154,695,27,14,2,8,2,0,4,2,12,6,2,6,10,326,234,66
21,Castellanos,003,0118 ,0155,450,8,0,5,2,2,1,1,0,2,2,3,2,1,151,159,22
21,Castellanos,003,0118 ,0156,450,19,6,2,4,0,0,0,0,0,2,5,6,3,150,140,14
21,Castellanos,003,0118 ,0157,252,19,0,3,2,0,0,0,0,7,2,0,1,2,81,78,12
21,Castellanos,003,0118 ,0158,253,9,0,0,1,0,0,0,0,5,2,1,3,2,78,84,14
21,Castellanos,003,0119 ,0155,380,4,5,5,0,0,1,1,1,0,3,4,4,2,101,148,14
21,Castellanos,003,0119 ,0159,324,7,0,3,6,2,3,0,0,0,1,1,1,1,79,123,16
21,Castellanos,003,0120 ,0156,450,22,0,7,4,0,0,4,3,1,0,6,3,5,142,94,42
21,Castellanos,003,0120 ,0157,224,6,4,0,1,0,0,0,3,0,1,0,2,6,69,57,28
21,Castellanos,003,0120 ,0160,450,23,0,1,0,2,0,1,0,0,0,1,1,3,171,111,36
21,Castellanos,003,0120 ,0161,226,9,4,1,0,0,0,2,1,1,1,1,0,4,74,60,21
21,Castellanos,003,0120A,0158,31,0,1,0,0,0,0,0,0,1,0,0,0,0,15,7,0
21,Castellanos,003,0120A,0162,15,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1
21,Castellanos,003,0120B,0159,34,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0
21,Castellanos,003,0120B,0163,23,1,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1
21,Castellanos,003,0121 ,0160,450,12,4,4,2,3,3,5,3,4,0,0,3,8,180,98,15
21,Castellanos,003,0121 ,0161,290,22,0,0,3,0,0,0,0,2,1,1,3,5,131,50,16
21,Castellanos,003,0121 ,0164,450,18,10,0,0,2,0,1,1,8,1,0,3,2,175,96,18
21,Castellanos,003,0121 ,0165,266,12,0,0,2,0,0,1,0,2,1,0,2,3,111,63,9
21,Castellanos,003,0122 ,0162,236,14,0,2,1,0,0,0,1,3,0,0,0,7,93,42,21
21,Castellanos,003,0122 ,0166,203,31,0,0,1,0,0,0,0,3,1,0,0,0,65,39,19
21,Castellanos,003,0123 ,0163,450,13,8,3,1,0,1,1,1,3,2,0,6,7,194,106,12
21,Castellanos,003,0123 ,0164,450,8,0,1,4,0,2,2,1,8,1,1,3,5,221,76,18
21,Castellanos,003,0123 ,0165,266,2,5,1,1,1,0,2,0,5,0,0,2,3,122,47,13
21,Castellanos,003,0123 ,0167,450,6,6,1,3,3,4,5,2,16,4,1,4,1,193,102,14
21,Castellanos,003,0123 ,0168,450,7,4,1,1,1,1,5,1,5,3,3,0,9,213,88,15
21,Castellanos,003,0123 ,0169,150,2,1,1,1,0,0,0,0,3,0,1,0,2,71,39,3
21,Castellanos,003,0124 ,0166,450,27,6,3,6,3,3,2,1,1,5,2,0,6,152,122,29
21,Castellanos,003,0124 ,0167,307,9,5,1,4,0,1,2,0,1,1,0,3,7,117,85,20
21,Castellanos,003,0124 ,0170,450,16,8,5,1,2,0,2,1,2,0,0,2,7,139,134,38
21,Castellanos,003,0124 ,0171,303,10,7,1,5,0,0,1,1,2,0,2,4,1,107,76,27
21,Castellanos,003,0125 ,0168,450,16,0,0,1,0,0,0,2,2,2,0,1,2,162,117,48
21,Castellanos,003,0125 ,0169,201,9,0,0,2,1,2,0,1,1,0,0,0,0,61,57,27
21,Castellanos,003,0125 ,0172,450,14,1,0,1,0,0,1,1,1,1,0,2,4,135,124,49
21,Castellanos,003,0125 ,0173,196,3,4,1,4,0,0,0,0,1,0,3,0,1,56,47,20
21,Castellanos,003,0126 ,0170,145,4,0,0,1,0,0,0,1,1,0,0,0,1,75,17,4
21,Castellanos,003,0126 ,0174,124,3,1,0,0,0,0,0,0,0,0,0,0,1,76,15,1
21,Castellanos,003,0127 ,0171,388,10,6,3,3,0,3,1,1,8,0,1,3,3,152,92,5
21,Castellanos,003,0127 ,0175,331,10,6,3,2,0,1,0,0,3,1,1,0,9,138,58,8
21,Castellanos,003,0128A,0172,450,11,12,4,4,6,3,4,5,15,0,1,3,4,195,76,16
21,Castellanos,003,0128A,0173,450,10,15,6,1,3,2,6,1,17,1,1,5,8,185,81,12
21,Castellanos,003,0128A,0174,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Castellanos,003,0128A,0175,450,14,7,2,4,0,1,2,4,6,2,2,3,9,138,113,16
21,Castellanos,003,0128A,0176,900,23,18,14,12,14,12,8,8,28,2,2,10,14,326,248,34
21,Castellanos,003,0128A,0177,900,43,8,10,10,8,4,4,8,24,4,6,8,20,322,218,28
21,Castellanos,003,0128A,0178,900,30,12,12,12,8,6,10,8,42,4,2,10,10,354,250,36
21,Castellanos,003,0128A,0179,900,23,21,8,8,4,8,10,6,48,8,4,10,8,352,244,42
21,Castellanos,003,0128A,0180,900,19,22,4,8,0,4,2,4,26,4,6,4,16,332,304,28
21,Castellanos,003,0128A,0181,900,25,13,14,20,4,14,6,10,28,2,4,10,16,334,240,30
21,Castellanos,003,0128A,0182,900,4,11,4,10,12,8,8,12,34,2,4,6,10,330,206,38
21,Castellanos,003,0128A,0183,900,19,13,12,8,12,8,8,10,28,4,4,6,14,326,268,40
21,Castellanos,003,0128A,0184,900,45,10,8,24,2,10,2,12,26,2,6,12,20,312,242,44
21,Castellanos,003,0128A,0185,900,20,20,16,6,8,8,8,6,28,2,4,4,14,382,214,52
21,Castellanos,003,0128A,0186,900,18,20,16,8,10,6,10,10,24,4,4,6,16,294,264,42
21,Castellanos,003,0128A,0187,900,24,16,8,14,14,8,8,8,28,4,6,6,14,332,238,26
21,Castellanos,003,0128A,0188,900,23,27,6,10,10,8,6,6,28,2,10,12,18,358,220,40
21,Castellanos,003,0128A,0189,900,16,23,12,10,2,6,6,4,40,2,2,14,18,346,230,48
21,Castellanos,003,0128A,0190,900,16,18,6,8,0,8,4,4,28,12,4,12,28,352,236,30
21,Castellanos,003,0128A,0191,900,21,18,12,24,6,6,4,2,18,4,2,8,12,388,206,42
21,Castellanos,003,0128A,0192,900,46,19,8,12,4,8,10,24,30,8,4,10,310,314,198,24
21,Castellanos,003,0128A,0193,900,25,20,18,10,8,10,10,6,38,10,2,6,36,302,216,36
